Ontology	Post.prob	mnBF	nsub.0	nsub.1	tlen.0	tlen.1	ELAMBA.0	ELAMBA.1	SDLAMBDA.0	SDLAMBDA.1	glm.pval
SAUSA300_1468	2.05101042322635e-12	0.944484572422647	340	0	2365.695	1.68	0.143616098888676	0.147683837265362	0.00691730346342056	0.102993394456114	0.487191158482981
SAUSA300_1469	2.09601476586842e-12	0.96520894653411	340	0	2366.922	0.453	0.143611183733331	0.184384989136505	0.00693915837227148	0.211294644742907	0.718304219665201
SAUSA300_1470	2.06970072918661e-12	0.953091406124426	340	0	2366.493	0.882	0.143611232358238	0.1644220762371	0.00692700429838561	0.146552844442976	0.614702755961206
SAUSA300_1471	2.1197926609857e-12	0.976158600835542	340	0	2367.144	0.231	0.14361275046293	0.207515938931493	0.00694961603515253	0.304121770273039	0.796731585792136
SAUSA300_1472	2.05577010025103e-12	0.946676390401053	340	0	2366.037	1.338	0.143613480818625	0.153353355558356	0.00692004193622976	0.116567256332847	0.535246462675287
SAUSA300_1473	2.10171997571882e-12	0.967836179738348	340	0	2366.985	0.39	0.143611462867477	0.189277506761364	0.00694170418942702	0.229254731720747	0.737857855133964
SAUSA300_1474	2.81009626516088e-12	1.29404148287648	339	1	2367.012	0.363	0.143537503947862	0.674946867475574	0.00717429625457768	0.792958674574982	0.0451025602434843
SAUSA300_1475	2.05541601495057e-12	0.946513335108978	340	0	2366.019	1.356	0.1436136011899	0.153014027447264	0.00691985220200746	0.11571909942557	0.532512680266946
SAUSA300_1476	2.67894371806478e-12	1.23364610118391	339	1	2366.91	0.465	0.143537489655237	0.558452404582447	0.00714313436124824	0.63193401754982	0.0595903784144576
SAUSA300_1477	2.06431342895395e-12	0.950610569411392	340	0	2366.354	1.021	0.143611736101802	0.160421270018394	0.00692438936828252	0.135209070654236	0.588098086054705
SAUSA300_1478	2.10499051950885e-12	0.969342256020622	340	0	2367.018	0.357	0.143611653463822	0.192235083330561	0.00694315248322909	0.240529993490971	0.748803547227846
SAUSA300_1479	2.08551528401499e-12	0.960373964460546	340	0	2366.784	0.591	0.143610883977408	0.176064498071068	0.00693440111801293	0.182667590309021	0.680317653478818
SAUSA300_1480	2.29638895676657e-12	1.0574807018952	339	1	2366.328	1.047	0.143541093669946	0.319666579061079	0.00703104996873986	0.30025599441417	0.148053799964555
SAUSA300_1481	2.05001503521823e-12	0.944026199024541	340	0	2365.527	1.848	0.143617617010135	0.145370722683238	0.00691655223353963	0.0978351597692296	0.466180459184825
SAUSA300_1482	2.05535822330691e-12	0.946486722218455	340	0	2366.016	1.359	0.143613621454036	0.152957994866366	0.00691982111583801	0.115579471274577	0.532059501381112
SAUSA300_1483	2.05269304546786e-12	0.945259415266119	340	0	2364.879	2.496	0.14362467709432	0.138228066447945	0.00691654870827802	0.0834093182714759	0.397026625057424
SAUSA300_1484	2.10229915569151e-12	0.968102890498404	340	0	2366.991	0.384	0.143611495080578	0.189792485600042	0.00694196123915224	0.231195056657229	0.739808686254354
SAUSA300_1485	2.11587575199307e-12	0.974354875182453	340	0	2367.114	0.261	0.143612426062993	0.203112783568655	0.00694791944153854	0.284843942335794	0.784241617856804
SAUSA300_1486	2.06313212171934e-12	0.950066580728668	340	0	2366.319	1.056	0.143611890557901	0.159518006429087	0.00692380616522444	0.132725591537003	0.581770114942398
SAUSA300_1487	2.0619844006305e-12	0.949538058372286	340	0	2366.283	1.092	0.143612060121471	0.158626178268303	0.00692323535733575	0.130302067742041	0.575402310599823
SAUSA300_1488	2.11083461796415e-12	0.972033447039568	340	0	2367.072	0.303	0.14361204343194	0.197854279669251	0.00694572161032273	0.262849862963556	0.767989927756936
SAUSA300_1489	2.10881301243265e-12	0.971102503337673	340	0	2367.054	0.321	0.143611901724076	0.195857577267941	0.0069448355392997	0.254781717540401	0.761400747843638
SAUSA300_1490	2.08780984504576e-12	0.961430603407626	340	0	2366.817	0.558	0.143610922085261	0.17782219435929	0.0069354495120301	0.1885176179482	0.688891593175003
SAUSA300_1491	2.06293616951679e-12	0.949976345286595	340	0	2366.313	1.062	0.143611918076416	0.159366822382118	0.00692370901551216	0.13231275103583	0.580699068707029
SAUSA300_1492	2.08612888840617e-12	0.960656527569184	340	0	2366.793	0.582	0.14361089248261	0.176531779528293	0.00693468199220952	0.18421259122774	0.682627730767538
SAUSA300_1493	2.12144340053903e-12	0.976918761790136	340	0	2367.156	0.219	0.143612893901365	0.209467103345741	0.00695032823744832	0.312924536485726	0.801969192665548
SAUSA300_1494	2.07198554891439e-12	0.95414355922868	340	0	2366.544	0.831	0.143611095768428	0.166088295679877	0.00692809532677998	0.151440123330758	0.625125336363855
SAUSA300_1495	2.10200873395064e-12	0.96796915209774	340	0	2366.988	0.387	0.143611478842958	0.189533801912641	0.00694183237633339	0.230219193043583	0.738831170655622
SAUSA300_1496	2.05341096018452e-12	0.945590012988355	340	0	2365.902	1.473	0.143614432944749	0.150931360771327	0.00691874917224764	0.110611474919762	0.515334531539095
SAUSA300_1497	2.05559148001558e-12	0.946594136281427	340	0	2366.028	1.347	0.143613540743421	0.153183015620368	0.00691994637733561	0.116140935132618	0.533876406300129
SAUSA300_1498	2.27867775261395e-12	1.04932474184168	339	1	2366.283	1.092	0.143541448432483	0.311639916782769	0.00702490710632653	0.288933848120691	0.155145260878946
SAUSA300_1499	2.09023259799152e-12	0.962546274373577	340	0	2366.85	0.525	0.143610980070455	0.179711240794452	0.00693655094580875	0.194921975229862	0.697764915609119
SAUSA300_1500	2.09231723577794e-12	0.963506244252848	340	0	2366.877	0.498	0.143611043414935	0.181367455014871	0.00693749434670315	0.200637482387257	0.70526671783191
SAUSA300_1501	2.09653029833649e-12	0.965446347796028	340	0	2366.928	0.447	0.143611205958358	0.184814612000856	0.0069393894745015	0.212837791961232	0.720097129774704
SAUSA300_1502	2.10981409685395e-12	0.971563499918137	340	0	2367.063	0.312	0.143611971025465	0.196838910797163	0.00694527465861686	0.258727898807653	0.764669450508699
SAUSA300_1503	2.06264576890999e-12	0.949842616618109	340	0	2366.304	1.071	0.143611959914788	0.159141984196518	0.0069235648139411	0.131700290446314	0.579099876281323
SAUSA300_1504	2.06596892599038e-12	0.951372921173672	340	0	2366.4	0.975	0.143611549376761	0.161667558394288	0.00692520016023405	0.138682956246448	0.596631640944893
SAUSA300_1505	2.0833400186218e-12	0.95937226082144	340	0	2366.751	0.624	0.143610864344688	0.174422634371575	0.0069334022474131	0.177297538703406	0.672019276808195
SAUSA300_1506	2.10783071108213e-12	0.970650156308846	340	0	2367.045	0.33	0.143611835417702	0.194908284624678	0.0069444039964993	0.250999272684014	0.758181710347389
SAUSA300_1507	2.06552546120968e-12	0.951168706880541	340	0	2366.388	0.987	0.143611596258494	0.161335623898733	0.00692498366639161	0.137752398616048	0.594380980806511
SAUSA300_1508	2.12358118684557e-12	0.977903206414501	340	0	2367.171	0.204	0.143613085383402	0.212087457832725	0.00695124815439122	0.325005093008932	0.808735472388734
SAUSA300_1509	2.05354760067417e-12	0.945652935552267	340	0	2365.911	1.464	0.143614366015786	0.151084506686645	0.00691882627900219	0.110981248589945	0.516621039343227
SAUSA300_1510	2.08911483940686e-12	0.962031549666695	340	0	2366.835	0.54	0.143610951151932	0.178835190005802	0.00693604347580689	0.191936795473201	0.693692809142224
SAUSA300_1511	2.13208057869229e-12	0.981817152625257	340	0	2367.225	0.15	0.143613907684049	0.223761339336898	0.00695487943601365	0.38262819008285	0.835581214128302
SAUSA300_1512	2.04986131730747e-12	0.943955412355894	340	0	2365.299	2.076	0.143619895190735	0.142584547804925	0.00691606453503576	0.0919312874020882	0.439894117558562
SAUSA300_1513	2.0849105469546e-12	0.960095484732974	340	0	2366.775	0.6	0.143610876845419	0.175605818056784	0.00693412392507559	0.181158214970312	0.678028055089944
SAUSA300_1514	2.09974396689034e-12	0.966926233190864	340	0	2366.964	0.411	0.143611358168064	0.187547141652603	0.00694082530479162	0.222805180809882	0.731150527592096
SAUSA300_1515	2.07048683161175e-12	0.953453404096003	340	0	2366.511	0.864	0.143611180984834	0.164996360150869	0.00692738073117042	0.148226583969458	0.618337357380862
SAUSA300_1516	2.07415516800119e-12	0.955142662759461	340	0	2366.589	0.786	0.14361099915185	0.167666096995978	0.0069291231882661	0.156155249676214	0.634661138488459
SAUSA300_1517	2.06931574519107e-12	0.952914122069551	340	0	2366.484	0.891	0.143611259304342	0.164140291375625	0.0069268195187323	0.145735726730937	0.612902853803972
SAUSA300_1518	2.05559148001558e-12	0.946594136281427	340	0	2366.028	1.347	0.143613540743421	0.153183015620368	0.00691994637733561	0.116140935132618	0.533876406300129
SAUSA300_1519	2.06170781015712e-12	0.949410689231675	340	0	2366.274	1.101	0.143612104159729	0.158408795177275	0.0069230971250715	0.129715656886431	0.57383191553362
SAUSA300_1520	2.08001762574027e-12	0.95784230817732	340	0	2366.697	0.678	0.143610868914391	0.17195260127865	0.0069318665585238	0.169390051815523	0.658981340568036
SAUSA300_1521	2.06152566963187e-12	0.949326814028429	340	0	2366.268	1.107	0.143612133878281	0.158265068315411	0.00692300594527288	0.129328874976548	0.572789670487934
SAUSA300_1522	2.05021869338063e-12	0.94411998303961	340	0	2365.575	1.8	0.143617168915735	0.146006377241489	0.00691673102978753	0.0992298687680121	0.472031198564668
SAUSA300_1523	2.07254958108545e-12	0.954403294468384	340	0	2366.556	0.819	0.143611067745209	0.166498615436514	0.00692836326584278	0.152658192013264	0.627635086473254
SAUSA300_1524	2.08911483940686e-12	0.962031549666695	340	0	2366.835	0.54	0.143610951151932	0.178835190005802	0.00693604347580689	0.191936795473201	0.693692809142224
SAUSA300_1525	2.18081697041021e-12	1.00426012491436	339	1	2365.983	1.392	0.143543851785373	0.271326819347501	0.00698906625066151	0.23168677835056	0.202893863374314
SAUSA300_1526	2.44254506883427e-12	1.12478518335954	339	1	2366.622	0.753	0.143538908746289	0.395299753235472	0.00707818792589138	0.406078428240131	0.102436396427781
SAUSA300_1527	2.06893604788957e-12	0.952739272522521	340	0	2366.475	0.9	0.143611287076525	0.163861970622643	0.00692663699341696	0.144931334503711	0.611114328329855
SAUSA300_1528	2.10030059979123e-12	0.967182561087319	340	0	2366.97	0.405	0.143611386833537	0.188030519582457	0.00694107318280934	0.224596036964127	0.733044830531016
SAUSA300_1529	2.10623362584063e-12	0.969914703015015	340	0	2367.03	0.345	0.143611731284374	0.193392431370633	0.00694370094660013	0.245029846114287	0.752921729900923
SAUSA300_1530	2.09474973953038e-12	0.964626405438047	340	0	2366.907	0.468	0.143611131889356	0.183340317590342	0.00693859036178379	0.207569283338559	0.713879869153659
SAUSA300_1531	2.06699759674876e-12	0.95184662118533	340	0	2366.427	0.948	0.143611448751259	0.162433012769411	0.00692570051560478	0.140843528684384	0.60176116205891
SAUSA300_1532	2.0787997033532e-12	0.957281458319138	340	0	2366.676	0.699	0.143610882159789	0.171056269011625	0.00693130034327341	0.166571366722705	0.654078510129763
SAUSA300_1533	2.32028597677975e-12	1.06848521287853	339	1	2366.385	0.99	0.143540648977181	0.330870080881716	0.00703918232904083	0.316023681303845	0.139106429897579
SAUSA300_1534	2.07966557013685e-12	0.957680187555067	340	0	2366.691	0.684	0.14361087206777	0.17169307352359	0.00693170307409923	0.168571135941454	0.657571367331472
SAUSA300_1535	2.12765976701248e-12	0.979781381191878	340	0	2367.198	0.177	0.143613468067766	0.217414783263362	0.00695299581180125	0.350510060077499	0.821624202865085
SAUSA300_1536	2.05559148001558e-12	0.946594136281427	340	0	2366.028	1.347	0.143613540743421	0.153183015620368	0.00691994637733561	0.116140935132618	0.533876406300129
SAUSA300_1537	2.07584405748202e-12	0.955920391649137	340	0	2366.622	0.753	0.143610943488608	0.168895275384622	0.00692991832583943	0.159887004387145	0.641864935381753
SAUSA300_1538	2.06735018807554e-12	0.952008988506695	340	0	2366.436	0.939	0.143611416733593	0.162694106527683	0.0069258714572694	0.141585156977148	0.603491649530781
SAUSA300_1539	2.26079871237622e-12	1.04109149373965	339	1	2366.235	1.14	0.143541829504574	0.303771116402177	0.00701860335196578	0.277811964574575	0.162733782345508
SAUSA300_1540	2.05007196488979e-12	0.944052414979316	340	0	2365.542	1.833	0.143617475777004	0.14556733934276	0.0069166051252436	0.098264695934315	0.46799624821403
SAUSA300_1541	2.0831479036956e-12	0.959283792434409	340	0	2366.748	0.627	0.143610863432286	0.17427865083164	0.00693331378627076	0.17683095143776	0.671277804860973
SAUSA300_1542	2.06585727836034e-12	0.951321507751815	340	0	2366.397	0.978	0.143611560974119	0.161584108828921	0.00692514570132243	0.138448647701821	0.596067320006514
SAUSA300_1543	2.06098992948273e-12	0.949080107185808	340	0	2366.25	1.125	0.143612224741565	0.157839496381035	0.00692273703144505	0.128187997067955	0.569685108846992
SAUSA300_1544	2.05010903757866e-12	0.944069486849016	340	0	2365.551	1.824	0.143617391560441	0.145686183975629	0.00691663815515291	0.0985251403825657	0.469091171343768
SAUSA300_1545	2.11702099984182e-12	0.974882258618682	340	0	2367.123	0.252	0.143612518541066	0.204369140920395	0.00694841648464344	0.290262858433003	0.787903957308478
SAUSA300_1546	2.06596892599038e-12	0.951372921173672	340	0	2366.4	0.975	0.143611549376761	0.161667558394288	0.00692520016023405	0.138682956246448	0.596631640944893
SAUSA300_1547	2.05031153286638e-12	0.944162735363539	340	0	2365.173	2.202	0.143621252752985	0.141185630553246	0.00691603281952716	0.0890986918940643	0.426336431675364
SAUSA300_1548	2.09784373022925e-12	0.966051179514869	340	0	2366.943	0.432	0.143611265368811	0.185919794968588	0.00693997728798148	0.216837298945704	0.72463961458633
SAUSA300_1549	2.07949077463806e-12	0.957599694715988	340	0	2366.688	0.687	0.143610873835131	0.171564352728457	0.00693162184804556	0.168165810612363	0.656869153029385
SAUSA300_1550	2.07778695044225e-12	0.956815088431769	340	0	2366.658	0.717	0.14361089833735	0.170313845236285	0.00693082809413997	0.164257160820727	0.649945969019562
SAUSA300_1551	2.10529849576002e-12	0.969484078224261	340	0	2367.021	0.354	0.143611672475133	0.192520032565841	0.00694328846562895	0.241633283127929	0.749825858992
SAUSA300_1552	2.08592335785441e-12	0.960561881324048	340	0	2366.79	0.585	0.143610889493339	0.176375045493426	0.00693458795429694	0.183693547970989	0.681855401678571
SAUSA300_1553	2.08696111931159e-12	0.961039767577119	340	0	2366.805	0.57	0.143610906005817	0.177168711048656	0.00693506233543629	0.186330431741092	0.685740483431786
SAUSA300_1554	2.11222675528803e-12	0.972674522389651	340	0	2367.084	0.291	0.143612145008222	0.199264846190489	0.00694633020234001	0.268642492081503	0.772501710564694
SAUSA300_1555	2.07312406717477e-12	0.954667843708259	340	0	2366.568	0.807	0.14361104134745	0.166916372111821	0.00692863563669304	0.153904219396831	0.630167644093177
SAUSA300_1556	2.06170781015712e-12	0.949410689231675	340	0	2366.274	1.101	0.143612104159729	0.158408795177275	0.0069230971250715	0.129715656886431	0.57383191553362
SAUSA300_1557	2.61413242319541e-12	1.20380068088294	339	1	2366.847	0.528	0.143537670350253	0.508135516613351	0.00712654002415346	0.562416386975944	0.0687474036032225
SAUSA300_1558	2.48551109834011e-12	1.14457091996379	339	1	2366.688	0.687	0.143538481479314	0.420958302170378	0.00709094668870602	0.441732137374766	0.0924176318832456
SAUSA300_1559	2.07845897270229e-12	0.957124552805887	340	0	2366.67	0.705	0.143610887065772	0.170806216984287	0.00693114160611049	0.165789857217239	0.652693960400912
SAUSA300_1560	2.23274522169844e-12	1.02817293962227	339	1	2366.154	1.221	0.143542476848072	0.291887179945695	0.00700849784781935	0.260969496919285	0.175589566428462
SAUSA300_1561	2.05816955481655e-12	0.947781332527965	340	0	2366.145	1.23	0.143612803771724	0.15551104654789	0.00692130068350446	0.122062909322999	0.552203898644799
SAUSA300_1562	2.07584405748202e-12	0.955920391649137	340	0	2366.622	0.753	0.143610943488608	0.168895275384622	0.00692991832583943	0.159887004387145	0.641864935381753
SAUSA300_1563	2.18929859726856e-12	1.00816589039757	339	1	2366.013	1.362	0.143543610236358	0.274561031547475	0.00699230684918556	0.236305935645452	0.198090334971087
SAUSA300_1564	2.09627184084103e-12	0.965327328841114	340	0	2366.925	0.45	0.143611194737778	0.184598936892262	0.00693927364058282	0.212062306544443	0.719198987895179
SAUSA300_1565	2.06831478695406e-12	0.952453183596599	340	0	2366.46	0.915	0.143611335172657	0.163405591899681	0.00692633772153358	0.143618102260194	0.608158296736787
SAUSA300_1566	2.07862894121626e-12	0.957202822831931	340	0	2366.673	0.702	0.143610884551345	0.170930915751906	0.00693122080819019	0.166179325992686	0.653385346811201
SAUSA300_1567	2.09400661601503e-12	0.964284199134411	340	0	2366.898	0.477	0.143611103263038	0.182732744050231	0.00693825606834774	0.205420142225362	0.711263750674835
SAUSA300_1568	2.0833400186218e-12	0.95937226082144	340	0	2366.751	0.624	0.143610864344688	0.174422634371575	0.0069334022474131	0.177297538703406	0.672019276808195
SAUSA300_1569	2.05724720551573e-12	0.947356593250611	340	0	2366.106	1.269	0.143613039118015	0.154706548295922	0.00692082171116135	0.119993302737152	0.545967173842714
SAUSA300_1570	2.06794886577971e-12	0.952284677917648	340	0	2366.451	0.924	0.143611365100348	0.163136137441183	0.00692616107810246	0.142846121879362	0.606399329271979
SAUSA300_1571	2.08238853779626e-12	0.958934106558301	340	0	2366.736	0.639	0.143610861189893	0.173711024285574	0.00693296373150742	0.174998333440204	0.668332672447907
SAUSA300_1572	2.11015207749176e-12	0.971719139058034	340	0	2367.066	0.309	0.143611994810308	0.197173481757103	0.00694542275916591	0.260081725318261	0.765770414993818
SAUSA300_1573	2.09811072923502e-12	0.966174131811427	340	0	2366.946	0.429	0.143611277926085	0.186146380214538	0.0069400966123566	0.217662607457662	0.72555870878111
SAUSA300_1574	2.11587575199307e-12	0.974354875182453	340	0	2367.114	0.261	0.143612426062993	0.203112783568655	0.00694791944153854	0.284843942335794	0.784241617856804
SAUSA300_1575	2.0543626622775e-12	0.946028269144531	340	0	2364.744	2.631	0.143626363933575	0.136988841619375	0.00691703973091488	0.0811487823267223	0.384541773982941
SAUSA300_1576	2.05249680596e-12	0.945169047520748	340	0	2364.897	2.478	0.14362445749935	0.13839843791577	0.00691649484005278	0.0837258480880215	0.398735086495789
SAUSA300_1577	2.08055193959976e-12	0.958088358217537	340	0	2366.706	0.669	0.143610865148337	0.172347211078284	0.00693211439336017	0.170639551773999	0.66111033887333
SAUSA300_1578	2.06217106547744e-12	0.949624017013038	340	0	2366.289	1.086	0.143612031124985	0.158772313025936	0.00692332849461018	0.130697234487199	0.576453968243133
SAUSA300_1579	2.06046996316899e-12	0.948840664150345	340	0	2366.232	1.143	0.1436123181311	0.157422101290347	0.00692247495429195	0.127075415234598	0.566613223519234
SAUSA300_1580	2.06455768072187e-12	0.950723046668442	340	0	2366.361	1.014	0.14361170647583	0.160606453919404	0.00692450945098746	0.135721792742783	0.589380475245479
SAUSA300_1581	2.13259578179311e-12	0.982054402214471	340	0	2367.228	0.147	0.143613960553843	0.22454562172725	0.00695509824748991	0.386733666361044	0.837210516642628
SAUSA300_1582	2.12672592569954e-12	0.979351349875031	340	0	2367.192	0.183	0.143613378474617	0.216153975488772	0.0069525965099887	0.344356928653105	0.818677688637034
SAUSA300_1583	2.09864913883967e-12	0.966422067930852	340	0	2366.952	0.423	0.143611303731898	0.186605323788825	0.0069403370616588	0.219339827220539	0.72740778195394
SAUSA300_1584	2.05711102602205e-12	0.947293882974055	340	0	2366.1	1.275	0.143613076258239	0.154585417342831	0.00692075052092114	0.119683792376889	0.545019300643539
SAUSA300_1585	2.07475943701463e-12	0.955420926952721	340	0	2366.601	0.774	0.143610977379328	0.168105625502358	0.00692940816100091	0.157483778184582	0.637258945214523
SAUSA300_1586	2.05039546945596e-12	0.944201387928646	340	0	2365.608	1.767	0.143616867416217	0.14645464712966	0.00691687027749145	0.1002238879393	0.476122625811325
SAUSA300_1587	2.05738489400595e-12	0.947419998415858	340	0	2366.112	1.263	0.14361300222435	0.154828368618741	0.00692089356067712	0.120305131671969	0.546918108226271
SAUSA300_1588	2.37383736034423e-12	1.09314547546704	339	1	2366.499	0.876	0.143539783221056	0.357587393552162	0.00705678402326217	0.353480089368542	0.121348274675096
SAUSA300_1589	2.69249320883688e-12	1.23988560384733	339	1	2366.922	0.453	0.143537468754364	0.569552734965288	0.00714649913199064	0.647267877902028	0.057862990100371
SAUSA300_1590	2.01520110625074e-12	0.927994481953357	339	1	2365.164	2.211	0.143550409353005	0.216978586965083	0.00691989830988125	0.153320996338783	0.334668574821822
SAUSA300_1591	2.09068764086073e-12	0.962755820344137	340	0	2366.856	0.519	0.143610992870856	0.180070216641622	0.00693675720880312	0.196152785954962	0.699412498535994
SAUSA300_1592	2.00606351719115e-12	0.92378664770825	339	1	2365.101	2.274	0.143550912516745	0.214420975645196	0.00691571879884065	0.149606765917907	0.344769078956144
SAUSA300_1593	2.05076742327904e-12	0.944372671625489	340	0	2365.095	2.28	0.143622126931788	0.14036214926846	0.00691609181863978	0.0874734018386931	0.418256758679717
SAUSA300_1594	2.11587575199307e-12	0.974354875182453	340	0	2367.114	0.261	0.143612426062993	0.203112783568655	0.00694791944153854	0.284843942335794	0.784241617856804
SAUSA300_1595	2.06055554209309e-12	0.948880073005914	340	0	2366.235	1.14	0.143612302392646	0.157491111832067	0.00692251816448933	0.127258928467192	0.567122966412959
SAUSA300_1596	2.06414061401524e-12	0.950530988614702	340	0	2366.349	1.026	0.143611757524285	0.160289940946972	0.00692430430549751	0.13484619153674	0.587185568668148
SAUSA300_1597	2.06487571463046e-12	0.950869500395232	340	0	2366.37	1.005	0.143611669016898	0.160846851528856	0.00692466556242024	0.136389189972907	0.591037683079633
SAUSA300_1598	2.08471090955212e-12	0.960003552266622	340	0	2366.772	0.603	0.14361087476871	0.175454787388835	0.00693403233405224	0.180662776093592	0.677269329841458
SAUSA300_1599	2.09575906213648e-12	0.965091195679609	340	0	2366.919	0.456	0.143611172943128	0.184172744153278	0.00693904366513305	0.210534677758286	0.717412792734104
SAUSA300_1600	2.05671145442745e-12	0.947109881370548	340	0	2366.082	1.293	0.143613189146052	0.154226086831465	0.00692054086973681	0.118768899864977	0.542193845667969
SAUSA300_1601	2.11293679549817e-12	0.973001493923624	340	0	2367.09	0.285	0.143612198038011	0.199996052404481	0.00694664011670969	0.271675897925496	0.77479544453836
SAUSA300_1602	2.10881301243265e-12	0.971102503337673	340	0	2367.054	0.321	0.143611901724076	0.195857577267941	0.0069448355392997	0.254781717540401	0.761400747843638
SAUSA300_1603	2.11015207749176e-12	0.971719139058034	340	0	2367.066	0.309	0.143611994810308	0.197173481757103	0.00694542275916591	0.260081725318261	0.765770414993818
SAUSA300_1604	2.08978212393512e-12	0.962338832328561	340	0	2366.844	0.531	0.143610967979748	0.179357213958882	0.00693634656685767	0.193712454900486	0.696128129017838
SAUSA300_1605	2.07143178036833e-12	0.953888550359626	340	0	2366.532	0.843	0.14361112538867	0.16568517515868	0.00692783174318291	0.150249010495742	0.622637925221536
SAUSA300_1606	2.09425302385404e-12	0.964397669256176	340	0	2366.901	0.474	0.14361111260242	0.182933717434927	0.0069383669663358	0.206129614872634	0.712132651603486
SAUSA300_1607	2.11293679549817e-12	0.973001493923624	340	0	2367.09	0.285	0.143612198038011	0.199996052404481	0.00694664011670969	0.271675897925496	0.77479544453836
SAUSA300_1608	2.08127618613413e-12	0.958421871724145	340	0	2366.718	0.657	0.143610861957033	0.17288358270675	0.00693244978707585	0.172346335461655	0.663975717394236
SAUSA300_1609	2.07828979358114e-12	0.957046646293035	340	0	2366.667	0.708	0.143610889700843	0.170682166566183	0.00693106273530118	0.165402933052935	0.652004340073569
SAUSA300_1610	2.05717892769369e-12	0.947325151504226	340	0	2366.103	1.272	0.14361305765739	0.154645897116006	0.00692078603385977	0.119838259465376	0.545492855873266
SAUSA300_1611	1.9604134713468e-12	0.902764929075272	339	1	2364.744	2.631	0.143553778570099	0.202228617432113	0.00689418315753968	0.131912263548979	0.401670943312727
SAUSA300_1612	2.08759609327601e-12	0.961332171314558	340	0	2366.814	0.561	0.143610917821986	0.177657229668899	0.00693535206779114	0.187964117706935	0.688100155486392
SAUSA300_1613	2.06254990280758e-12	0.949798470545658	340	0	2366.301	1.074	0.143611974009522	0.159067548332445	0.00692351715018527	0.131497924720653	0.578568763665992
SAUSA300_1614	2.05684315909102e-12	0.947170531000339	340	0	2366.088	1.287	0.143613151273431	0.154345193886286	0.0069206101037809	0.119071617782056	0.543132656575218
SAUSA300_1615	2.32686994347887e-12	1.07151711115766	339	1	2366.4	0.975	0.143540533032172	0.334033479615883	0.00704139214021331	0.320468806520368	0.136758927778049
SAUSA300_1616	2.08055193959976e-12	0.958088358217537	340	0	2366.706	0.669	0.143610865148337	0.172347211078284	0.00693211439336017	0.170639551773999	0.66111033887333
SAUSA300_1617	2.06782801724007e-12	0.952229027502615	340	0	2366.448	0.927	0.14361137525252	0.163047032129315	0.00692610267790823	0.14259138985426	0.605815414754152
SAUSA300_1618	2.07269221498099e-12	0.954468976978974	340	0	2366.559	0.816	0.143611060992263	0.1666023478669	0.00692843094004077	0.152967037424763	0.628266069001581
SAUSA300_1619	2.05559148001558e-12	0.946594136281427	340	0	2366.028	1.347	0.143613540743421	0.153183015620368	0.00691994637733561	0.116140935132618	0.533876406300129
SAUSA300_1620	2.08551528401499e-12	0.960373964460546	340	0	2366.784	0.591	0.143610883977408	0.176064498071068	0.00693440111801293	0.182667590309021	0.680317653478818
SAUSA300_1621	2.05738489400595e-12	0.947419998415858	340	0	2366.112	1.263	0.14361300222435	0.154828368618741	0.00692089356067712	0.120305131671969	0.546918108226271
SAUSA300_1622	2.05651665957387e-12	0.947020178884442	340	0	2366.073	1.302	0.143613246407932	0.154048662047822	0.00692043822692211	0.118318960904275	0.540791212781535
SAUSA300_1623	2.06770772746373e-12	0.952173634396523	340	0	2366.445	0.93	0.14361138549226	0.162958278919971	0.00692604451664159	0.142337937652203	0.60523269497925
SAUSA300_1624	2.08431451093348e-12	0.959821011809687	340	0	2366.766	0.609	0.143610871060563	0.175155459550719	0.00693385034759564	0.179683142771833	0.675758494829105
SAUSA300_1625	2.10499051950885e-12	0.969342256020622	340	0	2367.018	0.357	0.143611653463822	0.192235083330561	0.00694315248322909	0.240529993490971	0.748803547227846
SAUSA300_1626	2.12401921383966e-12	0.978104916622085	340	0	2367.174	0.201	0.143613125400954	0.212638187085033	0.00695143631009847	0.327582454916049	0.810120041605536
SAUSA300_1627	2.09000679391048e-12	0.962442292224821	340	0	2366.847	0.528	0.143610973937041	0.179533616400521	0.00693644852242399	0.19431459159994	0.696945183871396
SAUSA300_1628	2.0531031030329e-12	0.945448245629727	340	0	2365.881	1.494	0.143614590964559	0.150578265972305	0.00691857409197001	0.109762477907056	0.512354291136126
SAUSA300_1629	2.04979807710139e-12	0.943926290417594	340	0	2365.437	1.938	0.143618486930826	0.144227495095391	0.00691629025915625	0.0953710508252718	0.455517374656152
SAUSA300_1630	2.06807027537145e-12	0.95234058669561	340	0	2366.454	0.921	0.143611355036094	0.163225597432949	0.00692621971815059	0.143102144204221	0.606984444056129
SAUSA300_1631	2.05458513474776e-12	0.946130717095826	340	0	2365.974	1.401	0.143613911126153	0.152188655390486	0.00691940171030985	0.113674635366551	0.525786960896381
SAUSA300_1632	2.09450072828496e-12	0.964511736454896	340	0	2366.904	0.471	0.14361112214396	0.183136234834935	0.00693847839614061	0.206845958615951	0.713004681460581
SAUSA300_1633	2.06414061401524e-12	0.950530988614702	340	0	2366.349	1.026	0.143611757524285	0.160289940946972	0.00692430430549751	0.13484619153674	0.587185568668148
SAUSA300_1634	2.0833400186218e-12	0.95937226082144	340	0	2366.751	0.624	0.143610864344688	0.174422634371575	0.0069334022474131	0.177297538703406	0.672019276808195
