id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
SAUSA300_0686	753	2	393	0	99.49%	100%
BPH3401_02298	754	1	393	1	100	100%
SAUSA300_0950	755	1	393	1	100	100%
SAUSA300_0105	756	1	392	1	100	100%
SAUSA300_0141	757	1	392	1	100	100%
BPH2710_00332	758	2	391	1	100	100%
SAUSA300_0179	758	2	341	0	99.41%	87%
BPH3356_02279	759	2	391	1	100	100%
SAUSA300_0534	759	2	391	0	99.23%	100%
SAUSA300_0167	760	1	391	1	100	100%
SAUSA300_0838	761	1	391	1	100	100%
SAUSA300_0918	762	1	391	1	100	100%
SAUSA300_1159	763	1	391	1	100	100%
SAUSA300_1365	764	1	391	1	100	100%
BPH3477_00907	765	1	390	1	100	100%
BPH3670_00704	766	1	390	1	100	100%
SAUSA300_0981	767	1	390	1	100	100%
SAUSA300_1080	768	1	390	1	100	100%
BPH3403_01073	769	2	389	1	100	100%
SAUSA300_2333	769	2	389	0	100.00%	100%
SAUSA300_0248	770	1	389	1	100	100%
SAUSA300_1681	771	1	389	1	100	100%
BPH2718_00065	772	2	388	1	100	100%
SAUSA300_0273	772	2	388	0	98.71%	100%
BPH2726_01944	773	2	388	1	100	100%
SAUSA300_1662	773	2	379	0	99.74%	97%
BPH2781_01888	774	2	388	1	100	100%
SAUSA300_1425	774	2	388	0	97.68%	100%
BPH2787_01186	775	2	388	1	100	100%
SAUSA300_1138	775	2	388	0	100.00%	100%
BPH2907_00796	776	2	388	1	100	100%
SAUSA300_2484	776	2	388	0	99.74%	100%
BPH3337_02395	777	2	388	1	100	100%
SAUSA300_1890	777	2	388	0	100.00%	100%
SAUSA300_0132	778	1	388	1	100	100%
SAUSA300_0161	779	1	388	1	100	100%
SAUSA300_0680	780	1	388	1	100	100%
SAUSA300_1357	781	1	388	1	100	100%
BPH3332_00131	782	2	387	1	100	100%
SAUSA300_0202	782	2	387	0	97.93%	100%
SAUSA300_1401	783	1	387	1	100	100%
SAUSA300_2451	784	1	387	1	100	100%
BPH3750_00841	785	2	386	1	100	100%
SAUSA300_1669	785	2	386	0	98.96%	100%
SAUSA300_0359	786	1	386	1	100	100%
BPH2783_00969	787	2	384	1	100	100%
SAUSA300_2497	787	2	384	0	98.70%	100%
BPH3250_02644	788	1	384	1	100	100%
SAUSA300_0848	789	1	384	1	100	100%
SAUSA300_0952	790	1	384	1	100	100%
SAUSA300_2236	791	1	384	1	100	100%
BPH2726_00740	792	2	383	1	100	100%
SAUSA300_0699	792	2	383	0	99.48%	100%
BPH2831_02669	793	1	383	1	100	100%
BPH3346_01304	794	2	383	1	100	100%
SAUSA300_1177	794	2	383	0	99.48%	100%
BPH3348_01856	795	2	383	1	100	100%
SAUSA300_1858	795	2	383	0	100.00%	100%
SAUSA300_1140	796	1	383	1	100	100%
SAUSA300_1291	797	1	383	1	100	100%
SAUSA300_2027	798	1	382	1	100	100%
BPH2783_01442	799	1	381	1	100	100%
BPH2787_01679	800	2	381	1	100	100%
SAUSA300_1336	800	2	381	0	100.00%	100%
BPH2982_00002	801	2	381	1	100	100%
SAUSA300_0879	801	2	381	0	99.74%	100%
BPH3403_02021	802	2	381	1	100	100%
SAUSA300_1846	802	2	347	0	100.00%	91%
SAUSA300_0234	803	1	381	1	100	100%
BPH2710_01688	804	2	380	1	100	100%
SAUSA300_0434	804	2	380	0	100.00%	100%
BPH3394_00307	805	2	380	1	100	100%
SAUSA300_2377	805	2	380	0	100.00%	100%
BPH3477_00605	806	2	380	1	100	100%
SAUSA300_1579	806	2	380	0	99.74%	100%
SAUSA300_1349	807	1	380	1	100	100%
BPH2710_01925	808	2	379	1	100	100%
SAUSA300_1539	808	2	379	0	99.47%	100%
BPH2787_00517	809	2	379	1	100	100%
SAUSA300_1595	809	2	379	0	100.00%	100%
BPH3204_01290	810	2	379	1	100	100%
SAUSA300_1025	810	2	379	0	100.00%	100%
BPH3674_02657	811	1	379	1	100	100%
BPH3750_01128	812	1	379	1	100	100%
BPH2710_00353	813	2	378	1	100	100%
SAUSA300_2168	813	2	378	0	99.74%	100%
BPH3250_00706	814	2	378	1	100	100%
SAUSA300_2101	814	2	378	0	99.47%	100%
BPH3473_00935	815	2	378	1	100	100%
SAUSA300_1487	815	2	363	0	97.52%	96%
SAUSA300_1299	816	1	378	1	100	100%
SAUSA300_0002	817	1	377	1	100	100%
SAUSA300_0354	818	1	377	1	100	100%
SAUSA300_1460	819	1	377	1	100	100%
SAUSA300_1671	820	1	376	1	100	100%
BPH2781_00350	821	2	375	1	100	100%
SAUSA300_0859	821	2	375	0	99.73%	100%
SAUSA300_1806	822	1	375	1	100	100%
SAUSA300_2065	823	1	375	1	100	100%
SAUSA300_2500	824	1	375	1	100	100%
BPH2710_01400	825	2	374	1	100	100%
SAUSA300_0158	825	2	374	0	98.93%	100%
BPH3370_01910	826	2	374	1	100	100%
SAUSA300_2614	826	2	374	0	97.86%	100%
SAUSA300_0726	827	1	374	1	100	100%
SAUSA300_0967	828	1	374	1	100	100%
SAUSA300_1322	829	1	374	1	100	100%
SAUSA300_1543	830	1	374	1	100	100%
SAUSA300_1796	831	1	374	1	100	100%
SAUSA300_2255	832	1	374	1	100	100%
BPH2710_01114	833	2	373	1	100	100%
SAUSA300_1242	833	2	373	0	99.73%	100%
BPH2849_02172	834	2	373	1	100	100%
SAUSA300_0881	834	2	372	0	95.70%	99%
BPH3644_02041	835	2	373	1	100	100%
SAUSA300_1641	835	2	373	0	100.00%	100%
SAUSA300_2276	836	1	373	1	100	100%
BPH2787_01684	837	2	372	1	100	100%
SAUSA300_1331	837	2	372	0	100.00%	100%
BPH3236_01003	838	2	372	1	100	100%
SAUSA300_0311	838	2	372	0	99.46%	100%
BPH3348_00521	839	2	372	1	100	100%
SAUSA300_1655	839	2	372	0	100.00%	100%
BPH3356_01459	840	2	371	1	100	100%
SAUSA300_2370	840	2	371	0	99.73%	100%
BPH3401_02392	841	2	370	1	100	100%
SAUSA300_1799	841	2	370	0	100.00%	100%
SAUSA300_0004	842	1	370	1	100	100%
SAUSA300_0199	843	1	370	1	100	100%
SAUSA300_0443	844	1	370	1	100	100%
SAUSA300_0993	845	1	370	1	100	100%
BPH2787_00274	846	1	369	1	100	100%
SAUSA300_0157	847	1	369	1	100	100%
SAUSA300_0160	848	1	369	1	100	100%
BPH2710_00857	849	2	368	1	100	100%
SAUSA300_2521	849	2	368	0	98.64%	100%
BPH3236_02528	850	1	368	1	100	100%
BPH3332_02020	851	2	368	1	100	100%
SAUSA300_0626	851	2	367	0	99.73%	99%
SAUSA300_1521	852	1	368	1	100	100%
SAUSA300_2108	853	1	368	1	100	100%
SAUSA300_0360	854	1	367	1	100	100%
BPH3348_00165	855	2	366	1	100	100%
SAUSA300_1519	855	2	366	0	100.00%	100%
BPH3356_00434	856	2	366	1	100	100%
SAUSA300_1556	856	2	366	0	99.18%	100%
BPH3455_02733	857	1	366	1	100	100%
SAUSA300_0963	858	1	366	1	100	100%
SAUSA300_1095	859	1	366	1	100	100%
SAUSA300_1348	860	1	366	1	100	100%
BPH2710_00304	861	2	365	1	100	100%
SAUSA300_0208	861	2	365	0	100.00%	100%
BPH2787_01548	862	2	365	1	100	100%
SAUSA300_1898	862	2	365	0	100.00%	100%
BPH3368_01764	863	1	365	1	100	100%
BPH3692_00569	864	1	365	1	100	100%
SAUSA300_0055	865	1	365	1	100	100%
SAUSA300_0364	866	1	365	1	100	100%
BPH3348_01037	867	2	364	1	100	100%
SAUSA300_0999	867	2	364	0	99.73%	100%
SAUSA300_1111	868	1	364	1	100	100%
BPH2787_00615	869	2	363	1	100	100%
SAUSA300_1498	869	2	363	0	99.72%	100%
BPH2787_01445	870	2	363	1	100	100%
SAUSA300_2100	870	2	363	0	99.45%	100%
BPH2787_01870	871	2	363	1	100	100%
SAUSA300_1683	871	2	363	0	100.00%	100%
BPH2812_02390	872	2	363	1	100	100%
SAUSA300_1219	872	2	363	0	99.72%	100%
SAUSA300_0041	873	1	363	1	100	100%
SAUSA300_1260	874	1	363	1	100	100%
BPH2787_01994	875	2	361	1	100	100%
SAUSA300_1292	875	2	361	0	99.72%	100%
BPH2801_01454	876	1	361	1	100	100%
BPH2869_02652	877	1	361	1	100	100%
BPH3746_01887	878	1	361	1	100	100%
SAUSA300_0913	879	1	361	1	100	100%
SAUSA300_1578	880	1	361	1	100	100%
BPH2869_00781	881	2	360	1	100	100%
SAUSA300_2251	881	2	360	0	100.00%	100%
BPH3394_01357	882	2	360	1	100	100%
SAUSA300_0734	882	2	360	0	100.00%	100%
SAUSA300_0889	883	1	360	1	100	100%
BPH2726_00176	884	1	359	1	100	100%
BPH3612_01231	885	1	359	1	100	100%
SAUSA300_1998	886	1	359	1	100	100%
BPH2730_02559	887	2	358	1	100	100%
SAUSA300_1809	887	2	353	0	98.58%	98%
BPH2750_01786	888	2	358	1	100	100%
SAUSA300_2072	888	2	358	0	99.44%	100%
BPH2907_00631	889	2	358	1	100	100%
SAUSA300_0212	889	2	358	0	97.49%	100%
BPH3362_01203	890	2	358	1	100	100%
SAUSA300_1895	890	2	358	0	99.72%	100%
BPH3370_02307	891	2	358	1	100	100%
SAUSA300_1691	891	2	358	0	100.00%	100%
BPH3401_01394	892	2	358	1	100	100%
SAUSA300_1031	892	2	358	0	100.00%	100%
SAUSA300_0539	893	1	358	1	100	100%
SAUSA300_0574	894	1	358	1	100	100%
SAUSA300_2400	895	1	358	1	100	100%
BPH3204_01268	896	2	357	1	100	100%
SAUSA300_1002	896	2	357	0	100.00%	100%
BPH3346_01579	897	2	357	1	100	100%
SAUSA300_0512	897	2	351	0	99.72%	98%
SAUSA300_1613	898	1	357	1	100	100%
BPH2728_00224	899	2	356	1	100	100%
SAUSA300_1503	899	2	356	0	98.03%	100%
BPH3328_00489	900	2	356	1	100	100%
SAUSA300_1015	900	2	356	0	99.72%	100%
BPH3401_01698	901	2	356	1	100	100%
SAUSA300_2039	901	2	356	0	100.00%	100%
BPH3403_02312	902	2	356	1	100	100%
SAUSA300_0888	902	2	356	0	99.72%	100%
SAUSA300_0730	903	1	356	1	100	100%
SAUSA300_1311	904	1	356	1	100	100%
SAUSA300_2137	905	1	356	1	100	100%
BPH2787_02300	906	2	355	1	100	100%
SAUSA300_0825	906	2	355	0	100.00%	100%
SAUSA300_0085	907	1	355	1	100	100%
SAUSA300_0640	908	1	355	1	100	100%
BPH2787_02317	909	2	354	1	100	100%
SAUSA300_0841	909	2	354	0	100.00%	100%
BPH3208_00195	910	2	354	1	100	100%
SAUSA300_2602	910	2	350	0	99.14%	98%
BPH3348_00383	911	2	354	1	100	100%
SAUSA300_1356	911	2	354	0	100.00%	100%
BPH3670_02218	912	1	354	1	100	100%
SAUSA300_2526	913	1	354	1	100	100%
BPH2781_01652	914	2	353	1	100	100%
SAUSA300_1227	914	2	353	0	100.00%	100%
BPH2907_01094	915	2	353	1	100	100%
SAUSA300_0339	915	2	353	0	99.72%	100%
BPH3370_01334	916	2	353	1	100	100%
SAUSA300_0627	916	2	353	0	99.72%	100%
SAUSA300_1491	917	1	353	1	100	100%
BPH2718_01456	918	2	352	1	100	100%
SAUSA300_0397	918	2	352	0	100.00%	100%
BPH3370_01578	919	2	352	1	100	100%
SAUSA300_1037	919	2	352	0	100.00%	100%
BPH3568_01372	920	2	352	1	100	100%
SAUSA300_0812	920	2	285	0	100.00%	80%
SAUSA300_0708	921	1	352	1	100	100%
BPH2718_00907	922	2	351	1	100	100%
SAUSA300_2507	922	2	351	0	99.43%	100%
BPH2787_00721	923	2	351	1	100	100%
SAUSA300_2307	923	2	351	0	100.00%	100%
BPH2787_00973	924	2	351	1	100	100%
SAUSA300_0690	924	2	351	0	100.00%	100%
BPH3236_01069	925	2	351	1	100	100%
SAUSA300_0242	925	2	351	0	98.01%	100%
BPH3401_00645	926	2	351	1	100	100%
SAUSA300_0192	926	2	351	0	98.01%	100%
SAUSA300_0731	927	1	351	1	100	100%
SAUSA300_1486	928	3	351	1	100	100%
BPH3690_02430	928	3	314	0	99.36%	89%
BPH3710_01492	928	3	167	0	99.40%	47%
SAUSA300_1654	929	1	351	1	100	100%
SAUSA300_1975	930	1	351	1	100	100%
SAUSA300_2463	931	1	351	1	100	100%
BPH3250_02248	932	1	350	1	100	100%
SAUSA300_1029	933	1	350	1	100	100%
BPH2858_00407	934	2	349	1	100	100%
SAUSA300_2292	934	2	349	0	99.71%	100%
SAUSA300_0308	935	1	349	1	100	100%
BPH2787_02456	936	1	348	1	100	100%
BPH2869_00169	937	2	348	1	100	100%
SAUSA300_1480	937	2	348	0	98.56%	100%
BPH3336_02056	938	2	348	1	100	100%
SAUSA300_2070	938	2	348	0	98.85%	100%
SAUSA300_2011	939	1	348	1	100	100%
BPH2787_00039	940	2	347	1	100	100%
SAUSA300_2472	940	2	320	0	100.00%	92%
BPH2907_01946	941	2	347	1	100	100%
SAUSA300_0641	941	2	347	0	100.00%	100%
BPH3208_00509	942	2	347	1	100	100%
SAUSA300_0244	942	2	347	0	98.85%	100%
SAUSA300_1866	943	1	347	1	100	100%
SAUSA300_2471	944	1	347	1	100	100%
BPH3260_00158	945	1	346	1	100	100%
BPH3403_00356	946	2	346	1	100	100%
SAUSA300_0213	946	2	346	0	99.42%	100%
BPH3403_00674	947	2	346	1	100	100%
SAUSA300_0646	947	2	346	0	100.00%	100%
SAUSA300_0824	948	1	346	1	100	100%
SAUSA300_1330	949	1	346	1	100	100%
SAUSA300_1876	950	1	346	1	100	100%
SAUSA300_1905	951	1	346	1	100	100%
BPH2781_02348	952	2	345	1	100	100%
SAUSA300_1972	952	2	345	0	98.84%	100%
BPH2787_02259	953	2	345	1	100	100%
SAUSA300_1783	953	2	345	0	100.00%	100%
BPH3403_02018	954	2	345	1	100	100%
SAUSA300_1849	954	2	345	0	99.71%	100%
SAUSA300_1018	955	1	345	1	100	100%
BPH2710_00938	956	2	344	1	100	100%
SAUSA300_2338	956	2	344	0	100.00%	100%
BPH2787_00384	957	2	344	1	100	100%
SAUSA300_0177	957	2	343	0	98.83%	99%
BPH2869_00361	958	2	344	1	100	100%
SAUSA300_0186	958	2	343	0	99.13%	99%
BPH3590_01936	959	2	344	1	100	100%
SAUSA300_2319	959	2	344	0	99.71%	100%
BPH2710_02438	960	2	343	1	100	100%
SAUSA300_2135	960	2	343	0	100.00%	100%
BPH3403_00260	961	2	343	1	100	100%
SAUSA300_0310	961	2	343	0	99.71%	100%
BPH3403_01693	962	2	343	1	100	100%
SAUSA300_1261	962	2	343	0	100.00%	100%
BPH2710_00882	963	2	342	1	100	100%
SAUSA300_2496	963	2	332	0	98.80%	97%
BPH2787_01544	964	2	342	1	100	100%
SAUSA300_1902	964	2	342	0	99.71%	100%
BPH2947_01447	965	2	342	1	100	100%
SAUSA300_0973	965	2	342	0	99.71%	100%
BPH3348_01116	966	2	342	1	100	100%
SAUSA300_0721	966	2	342	0	99.71%	100%
SAUSA300_0156	967	1	342	1	100	100%
BPH2783_00099	968	2	341	1	100	100%
SAUSA300_0246	968	2	341	0	98.53%	100%
BPH3394_02369	969	2	341	1	100	100%
SAUSA300_0435	969	2	341	0	100.00%	100%
BPH3473_02185	970	2	341	1	100	100%
SAUSA300_1214	970	2	341	0	99.41%	100%
BPH3568_00920	971	2	341	1	100	100%
SAUSA300_1633	971	2	341	0	99.41%	100%
SAUSA300_0250	972	1	341	1	100	100%
SAUSA300_0329	973	1	341	1	100	100%
SAUSA300_0796	974	1	341	1	100	100%
SAUSA300_1596	975	1	341	1	100	100%
SAUSA300_2002	976	1	341	1	100	100%
BPH2729_00508	977	1	340	1	100	100%
BPH3356_00958	978	1	340	1	100	100%
BPH3362_00055	979	2	340	1	100	100%
SAUSA300_2219	979	2	340	0	100.00%	100%
BPH3632_01651	980	2	340	1	100	100%
SAUSA300_0328	980	2	340	0	96.47%	100%
SAUSA300_0774	981	2	340	1	100	100%
BPH3356_02595	981	2	282	0	90.78%	82%
BPH2842_02065	982	2	339	1	100	100%
SAUSA300_1457	982	2	339	0	98.23%	100%
BPH2869_01373	983	2	339	1	100	100%
SAUSA300_1003	983	2	339	0	100.00%	100%
BPH2907_01594	984	2	339	1	100	100%
SAUSA300_1580	984	2	337	0	99.11%	99%
BPH3362_00696	985	2	339	1	100	100%
SAUSA300_0987	985	2	339	0	100.00%	100%
SAUSA300_2285	986	1	339	1	100	100%
BPH2754_02466	987	1	338	1	100	100%
BPH3356_02237	988	2	338	1	100	100%
SAUSA300_1974	988	2	338	0	100.00%	100%
SAUSA300_0635	989	1	338	1	100	100%
SAUSA300_2630	990	1	338	1	100	100%
SAUSA300_0071	991	1	337	1	100	100%
SAUSA300_0755	992	1	337	1	100	100%
SAUSA300_2610	993	1	337	1	100	100%
BPH2730_01975	994	2	336	1	100	100%
SAUSA300_0953	994	2	336	0	98.81%	100%
BPH2781_00757	995	2	336	1	100	100%
SAUSA300_2517	995	2	336	0	99.11%	100%
BPH3236_00730	996	2	336	1	100	100%
SAUSA300_1565	996	2	304	0	100.00%	90%
BPH3403_00557	997	2	336	1	100	100%
SAUSA300_0756	997	2	336	0	100.00%	100%
BPH3751_02170	998	1	336	1	100	100%
SAUSA300_0119	999	1	336	1	100	100%
SAUSA300_0594	1000	1	336	1	100	100%
SAUSA300_0951	1001	2	336	1	100	100%
BPH3338_02446	1001	2	333	0	97.30%	99%
SAUSA300_2569	1002	1	336	1	100	100%
BPH3401_00175	1003	2	335	1	100	100%
SAUSA300_0650	1003	2	335	0	100.00%	100%
BPH3568_00626	1004	2	335	1	100	100%
SAUSA300_2146	1004	2	333	0	98.80%	99%
SAUSA300_0509	1005	1	335	1	100	100%
SAUSA300_2371	1006	1	335	1	100	100%
BPH2710_02279	1007	2	334	1	100	100%
SAUSA300_2147	1007	2	333	0	100.00%	99%
BPH3332_01461	1008	2	334	1	100	100%
SAUSA300_1597	1008	2	334	0	100.00%	100%
BPH3332_02192	1009	1	334	1	100	100%
BPH3370_00512	1010	2	334	1	100	100%
SAUSA300_2227	1010	2	334	0	99.70%	100%
SAUSA300_0044	1011	1	334	1	100	100%
SAUSA300_0438	1012	1	334	1	100	100%
SAUSA300_0634	1013	1	334	1	100	100%
SAUSA300_0702	1014	1	334	1	100	100%
SAUSA300_1715	1015	1	334	1	100	100%
SAUSA300_2009	1016	1	334	1	100	100%
SAUSA300_2125	1017	1	334	1	100	100%
BPH3403_01565	1018	2	333	1	100	100%
SAUSA300_2025	1018	2	333	0	98.80%	100%
SAUSA300_0324	1019	1	333	1	100	100%
SAUSA300_1062	1020	1	333	1	100	100%
SAUSA300_1711	1021	1	333	1	100	100%
SAUSA300_1735	1022	1	333	1	100	100%
BPH2779_02308	1023	2	332	1	100	100%
SAUSA300_1264	1023	2	332	0	100.00%	100%
BPH2787_00677	1024	2	332	1	100	100%
SAUSA300_1363	1024	2	332	0	99.70%	100%
SAUSA300_0062	1025	1	332	1	100	100%
SAUSA300_0115	1026	1	332	1	100	100%
SAUSA300_0265	1027	1	332	1	100	100%
BPH2710_01360	1028	2	331	1	100	100%
SAUSA300_0116	1028	2	331	0	99.40%	100%
BPH2718_02761	1029	1	331	1	100	100%
BPH2787_01735	1030	2	331	1	100	100%
SAUSA300_0749	1030	2	331	0	100.00%	100%
BPH2869_02451	1031	1	331	1	100	100%
BPH3356_01752	1032	2	331	1	100	100%
SAUSA300_0341	1032	2	331	0	99.70%	100%
SAUSA300_1740	1033	1	331	1	100	100%
BPH2714_01795	1034	1	330	1	100	100%
BPH2779_01269	1035	2	330	1	100	100%
SAUSA300_1466	1035	2	330	0	100.00%	100%
BPH3401_00719	1036	2	330	1	100	100%
SAUSA300_0117	1036	2	330	0	99.70%	100%
SAUSA300_0269	1037	1	330	1	100	100%
BPH2907_02620	1038	2	329	1	100	100%
SAUSA300_1287	1038	2	329	0	100.00%	100%
BPH2962_01235	1039	2	329	1	100	100%
SAUSA300_1533	1039	2	329	0	99.70%	100%
SAUSA300_0897	1040	1	329	1	100	100%
SAUSA300_1682	1041	1	329	1	100	100%
BPH2730_01879	1042	3	328	1	100	100%
SAUSA300_0901	1042	3	233	0	95.71%	71%
SAUSA300_0900	1042	3	85	0	94.12%	25%
BPH2787_00308	1043	3	328	1	100	100%
SAUSA300_0089	1043	3	310	0	99.03%	94%
SAUSA300_0082	1043	3	150	0	96.00%	45%
BPH2801_01951	1044	2	328	1	100	100%
SAUSA300_0570	1044	2	328	0	99.39%	100%
BPH3236_00856	1045	2	328	1	100	100%
SAUSA300_1369	1045	2	328	0	100.00%	100%
BPH3401_00226	1046	2	328	1	100	100%
SAUSA300_0599	1046	2	316	0	100.00%	96%
BPH3403_02307	1047	2	328	1	100	100%
SAUSA300_0893	1047	2	328	0	99.39%	100%
BPH3473_02248	1048	2	328	1	100	100%
SAUSA300_1276	1048	2	328	0	100.00%	100%
SAUSA300_0033	1049	1	328	1	100	100%
SAUSA300_0099	1050	1	328	1	100	100%
SAUSA300_0930	1051	1	328	1	100	100%
SAUSA300_1122	1052	1	328	1	100	100%
SAUSA300_1507	1053	1	328	1	100	100%
SAUSA300_1870	1054	1	328	1	100	100%
BPH2787_01959	1055	2	327	1	100	100%
SAUSA300_1257	1055	2	327	0	100.00%	100%
BPH3403_00489	1056	2	327	1	100	100%
SAUSA300_0689	1056	2	327	0	99.69%	100%
SAUSA300_0573	1057	1	327	1	100	100%
SAUSA300_1283	1058	1	327	1	100	100%
SAUSA300_1465	1059	1	327	1	100	100%
SAUSA300_1768	1060	1	327	1	100	100%
SAUSA300_2136	1061	1	327	1	100	100%
BPH2787_00638	1062	2	326	1	100	100%
SAUSA300_1462	1062	2	326	0	100.00%	100%
SAUSA300_0130	1063	2	326	1	100	100%
BPH2858_02288	1063	2	325	0	97.85%	99%
SAUSA300_0894	1064	1	326	1	100	100%
SAUSA300_2099	1065	1	326	1	100	100%
SAUSA300_2152	1066	1	326	1	100	100%
BPH2780_01760	1067	2	325	1	100	100%
SAUSA300_1235	1067	2	325	0	99.69%	100%
BPH2787_01135	1068	2	325	1	100	100%
SAUSA300_2344	1068	2	325	0	99.69%	100%
BPH3236_00462	1069	2	325	1	100	100%
SAUSA300_0994	1069	2	325	0	100.00%	100%
BPH3376_00540	1070	2	325	1	100	100%
SAUSA300_2367	1070	2	325	0	100.00%	100%
SAUSA300_0706	1071	1	325	1	100	100%
SAUSA300_1381	1072	1	325	1	100	100%
SAUSA300_1542	1073	1	325	1	100	100%
SAUSA300_1850	1074	1	325	1	100	100%
BPH2710_01572	1075	2	324	1	100	100%
SAUSA300_0369	1075	2	312	0	99.68%	96%
BPH2713_01162	1076	2	324	1	100	100%
SAUSA300_1546	1076	2	324	0	99.07%	100%
BPH2787_00213	1077	2	324	1	100	100%
SAUSA300_2621	1077	2	323	0	96.90%	99%
BPH2869_02448	1078	1	324	1	100	100%
BPH3596_01319	1079	2	324	1	100	100%
SAUSA300_0175	1079	2	324	0	99.69%	100%
SAUSA300_1504	1080	1	324	1	100	100%
SAUSA300_1615	1081	1	324	1	100	100%
BPH2907_00580	1082	2	323	1	100	100%
SAUSA300_1165	1082	2	323	0	99.69%	100%
BPH3473_00779	1083	2	323	1	100	100%
SAUSA300_0717	1083	2	323	0	100.00%	100%
BPH3473_01183	1084	2	323	1	100	100%
SAUSA300_1347	1084	2	323	0	99.69%	100%
SAUSA300_0718	1085	2	323	1	100	100%
BPH2738_01094	1085	2	314	0	99.36%	97%
BPH2718_02675	1086	1	322	1	100	100%
BPH2787_00425	1087	2	322	1	100	100%
SAUSA300_0219	1087	2	322	0	98.45%	100%
BPH2787_02726	1088	2	322	1	100	100%
SAUSA300_0814	1088	2	322	0	99.38%	100%
BPH2801_00512	1089	2	322	1	100	100%
SAUSA300_0214	1089	2	322	0	99.07%	100%
BPH2801_00670	1090	2	322	1	100	100%
SAUSA300_2473	1090	2	322	0	99.38%	100%
BPH3236_02549	1091	2	322	1	100	100%
SAUSA300_1645	1091	2	307	0	100.00%	95%
BPH3524_01788	1092	2	322	1	100	100%
SAUSA300_0012	1092	2	322	0	98.76%	100%
BPH3632_01940	1093	2	322	1	100	100%
SAUSA300_0636	1093	2	322	0	100.00%	100%
BPH3692_02737	1094	2	322	1	100	100%
SAUSA300_2304	1094	2	322	0	99.69%	100%
SAUSA300_1178	1095	1	322	1	100	100%
SAUSA300_1368	1096	1	322	1	100	100%
SAUSA300_2134	1097	1	322	1	100	100%
BPH2781_00604	1098	2	321	1	100	100%
SAUSA300_2365	1098	2	309	0	100.00%	96%
BPH2801_01086	1099	2	321	1	100	100%
SAUSA300_1076	1099	2	321	0	99.69%	100%
BPH2801_02149	1100	2	321	1	100	100%
SAUSA300_0538	1100	2	321	0	99.69%	100%
BPH3346_01990	1101	2	321	1	100	100%
SAUSA300_0478	1101	2	321	0	99.69%	100%
SAUSA300_0047	1102	1	321	1	100	100%
SAUSA300_1033	1103	1	321	1	100	100%
BPH2718_01986	1104	2	320	1	100	100%
SAUSA300_1843	1104	2	316	0	99.37%	98%
BPH2726_02419	1105	2	320	1	100	100%
SAUSA300_0895	1105	2	320	0	99.69%	100%
BPH2783_02338	1106	2	320	1	100	100%
SAUSA300_1790	1106	2	320	0	99.38%	100%
BPH2787_01037	1107	1	320	1	100	100%
BPH2779_01066	1108	2	319	1	100	100%
SAUSA300_2537	1108	2	319	0	100.00%	100%
BPH2881_00078	1109	2	319	1	100	100%
SAUSA300_1359	1109	2	314	0	99.68%	98%
BPH3403_02771	1110	1	319	1	100	100%
SAUSA300_0171	1111	1	319	1	100	100%
SAUSA300_0834	1112	1	319	1	100	100%
SAUSA300_1058	1113	1	319	1	100	100%
SAUSA300_1993	1114	1	319	1	100	100%
SAUSA300_2585	1115	1	319	1	100	100%
BPH2787_01695	1116	2	318	1	100	100%
SAUSA300_1320	1116	2	318	0	100.00%	100%
BPH2787_02719	1117	1	318	1	100	100%
BPH2942_00365	1118	1	318	1	100	100%
BPH3403_00518	1119	2	318	1	100	100%
SAUSA300_0719	1119	2	318	0	100.00%	100%
SAUSA300_0074	1120	1	318	1	100	100%
SAUSA300_0145	1121	1	318	1	100	100%
SAUSA300_0383	1122	1	318	1	100	100%
SAUSA300_2622	1123	1	318	1	100	100%
BPH2718_01464	1124	2	317	1	100	100%
SAUSA300_1106	1124	2	317	0	100.00%	100%
BPH3698_01467	1125	2	317	1	100	100%
SAUSA300_1372	1125	2	317	0	99.37%	100%
SAUSA300_1706	1126	1	317	1	100	100%
SAUSA300_2254	1127	1	317	1	100	100%
BPH2787_00479	1128	2	316	1	100	100%
SAUSA300_0270	1128	2	316	0	99.05%	100%
BPH3568_02238	1129	2	316	1	100	100%
SAUSA300_1995	1129	2	316	0	99.05%	100%
BPH2710_01642	1130	2	315	1	100	100%
SAUSA300_1658	1130	2	315	0	99.68%	100%
BPH2787_01112	1131	2	315	1	100	100%
SAUSA300_2366	1131	2	315	0	100.00%	100%
BPH2869_02438	1132	1	315	1	100	100%
BPH2881_01824	1133	2	315	1	100	100%
SAUSA300_1879	1133	2	315	0	100.00%	100%
SAUSA300_1065	1134	1	315	1	100	100%
SAUSA300_1531	1135	1	315	1	100	100%
SAUSA300_2293	1136	1	315	1	100	100%
BPH2783_00186	1137	2	314	1	100	100%
SAUSA300_2178	1137	2	314	0	100.00%	100%
BPH3403_01575	1138	2	314	1	100	100%
SAUSA300_1646	1138	2	314	0	100.00%	100%
BPH3443_01959	1139	2	314	1	100	100%
SAUSA300_0433	1139	2	304	0	99.67%	96%
BPH3523_02736	1140	1	314	1	100	100%
SAUSA300_0327	1141	1	314	1	100	100%
SAUSA300_0750	1142	1	314	1	100	100%
SAUSA300_2323	1143	1	314	1	100	100%
BPH2710_02204	1144	2	313	1	100	100%
SAUSA300_0890	1144	2	313	0	100.00%	100%
