id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
SAUSA300_2232	1441	2	256	0	100.00%	100%
EW033_RS14895	1442	2	256	1	100	100%
SAUSA300_2454	1442	2	256	0	100.00%	100%
SAUSA300_0100	1443	1	256	1	100	100%
SAUSA300_0101	1444	1	256	1	100	100%
SAUSA300_0102	1445	1	256	1	100	100%
SAUSA300_0414	1446	1	256	1	100	100%
EW033_RS00880	1447	1	255	1	100	100%
EW033_RS01830	1448	1	255	1	100	100%
EW033_RS06915	1449	2	255	1	100	100%
SAUSA300_1137	1449	2	255	0	100.00%	100%
EW033_RS06980	1450	2	255	1	100	100%
SAUSA300_1149	1450	2	255	0	100.00%	100%
EW033_RS07640	1451	2	255	1	100	100%
SAUSA300_1271	1451	2	255	0	100.00%	100%
EW033_RS15185	1452	2	255	1	100	100%
SAUSA300_2503	1452	2	255	0	98.82%	100%
EW033_RS15825	1453	2	255	1	100	100%
SAUSA300_2596	1453	2	255	0	99.61%	100%
SAUSA300_0075	1454	1	255	1	100	100%
SAUSA300_0076	1455	1	255	1	100	100%
SAUSA300_0103	1456	1	255	1	100	100%
SAUSA300_2624	1457	1	255	1	100	100%
EW033_RS00760	1458	2	254	1	100	100%
SAUSA300_0126	1458	2	254	0	99.61%	100%
EW033_RS00905	1459	2	254	1	100	100%
SAUSA300_0154	1459	2	254	0	98.82%	100%
EW033_RS03680	1460	2	254	1	100	100%
SAUSA300_0568	1460	2	216	0	100.00%	85%
EW033_RS04005	1461	2	254	1	100	100%
SAUSA300_0623	1461	2	254	0	100.00%	100%
EW033_RS04325	1462	2	254	1	100	100%
SAUSA300_0683	1462	2	253	0	100.00%	99%
EW033_RS13500	1463	2	254	1	100	100%
SAUSA300_2215	1463	2	254	0	100.00%	100%
EW033_RS13835	1464	2	254	1	100	100%
SAUSA300_2271	1464	2	254	0	100.00%	100%
EW033_RS14835	1465	2	254	1	100	100%
SAUSA300_2445	1465	2	254	0	100.00%	100%
EW033_RS01025	1466	2	253	1	100	100%
SAUSA300_0176	1466	2	253	0	98.42%	100%
EW033_RS01495	1467	2	253	1	100	100%
SAUSA300_0261	1467	2	253	0	99.60%	100%
EW033_RS04135	1468	2	253	1	100	100%
SAUSA300_0647	1468	2	253	0	100.00%	100%
EW033_RS04540	1469	2	253	1	100	100%
SAUSA300_0720	1469	2	253	0	100.00%	100%
EW033_RS04590	1470	2	253	1	100	100%
SAUSA300_0729	1470	2	253	0	100.00%	100%
EW033_RS04755	1471	2	253	1	100	100%
SAUSA300_0758	1471	2	253	0	100.00%	100%
EW033_RS05110	1472	2	253	1	100	100%
SAUSA300_0818	1472	2	253	0	100.00%	100%
EW033_RS10085	1473	2	253	1	100	100%
SAUSA300_1761	1473	2	253	0	100.00%	100%
EW033_RS15650	1474	2	253	1	100	100%
SAUSA300_2564	1474	2	253	0	98.81%	100%
EW033_RS01225	1475	2	252	1	100	100%
SAUSA300_0217	1475	2	252	0	99.60%	100%
EW033_RS03595	1476	2	252	1	100	100%
SAUSA300_0554	1476	2	252	0	100.00%	100%
EW033_RS05650	1477	2	252	1	100	100%
SAUSA300_0915	1477	2	252	0	100.00%	100%
EW033_RS10695	1478	2	252	1	100	100%
SAUSA300_1869	1478	2	252	0	100.00%	100%
EW033_RS16010	1479	2	252	1	100	100%
SAUSA300_2633	1479	2	252	0	99.60%	100%
SAUSA300_2606	1480	2	252	1	100	100%
EW033_RS15880	1480	2	237	0	98.73%	94%
EW033_RS00820	1481	2	251	1	100	100%
SAUSA300_0137	1481	2	251	0	99.60%	100%
EW033_RS01245	1482	2	251	1	100	100%
SAUSA300_0221	1482	2	251	0	100.00%	100%
EW033_RS02450	1483	2	251	1	100	100%
SAUSA300_0381	1483	2	251	0	100.00%	100%
EW033_RS08325	1484	2	251	1	100	100%
SAUSA300_1451	1484	2	251	0	99.60%	100%
EW033_RS11050	1485	2	251	1	100	100%
SAUSA300_1923	1485	2	251	0	100.00%	100%
EW033_RS15615	1486	2	251	1	100	100%
SAUSA300_2557	1486	2	251	0	98.80%	100%
SAUSA300_0083	1487	1	251	1	100	100%
EW033_RS00700	1488	2	250	1	100	100%
SAUSA300_0114	1488	2	250	0	99.20%	100%
EW033_RS02300	1489	2	250	1	100	100%
SAUSA300_0356	1489	2	250	0	100.00%	100%
EW033_RS03690	1490	2	250	1	100	100%
SAUSA300_0569	1490	2	250	0	100.00%	100%
EW033_RS04000	1491	2	250	1	100	100%
SAUSA300_0622	1491	2	250	0	100.00%	100%
EW033_RS08705	1492	2	250	1	100	100%
SAUSA300_1537	1492	2	250	0	99.60%	100%
EW033_RS08835	1493	2	250	1	100	100%
SAUSA300_1559	1493	2	234	0	100.00%	93%
EW033_RS08865	1494	2	250	1	100	100%
SAUSA300_1562	1494	2	250	0	100.00%	100%
SAUSA300_1526	1495	2	250	1	100	100%
EW033_RS08650	1495	2	248	0	100.00%	99%
SAUSA300_1966	1496	1	250	1	100	100%
EW033_RS11315	1497	1	249	1	100	100%
EW033_RS14620	1498	2	249	1	100	100%
SAUSA300_2405	1498	2	249	0	99.20%	100%
EW033_RS14630	1499	2	249	1	100	100%
SAUSA300_2407	1499	2	249	0	100.00%	100%
EW033_RS16035	1500	1	249	1	100	100%
EW033_RS03390	1501	2	248	1	100	100%
SAUSA300_0517	1501	2	248	0	100.00%	100%
EW033_RS09890	1502	2	248	1	100	100%
SAUSA300_1733	1502	2	248	0	100.00%	100%
EW033_RS11545	1503	1	248	1	100	100%
EW033_RS00405	1504	2	247	1	100	100%
SAUSA300_0030	1504	2	247	0	100.00%	100%
EW033_RS03990	1505	2	247	1	100	100%
SAUSA300_0620	1505	2	247	0	100.00%	100%
EW033_RS06785	1506	2	247	1	100	100%
SAUSA300_1112	1506	2	247	0	100.00%	100%
EW033_RS09505	1507	2	247	1	100	100%
SAUSA300_1667	1507	2	247	0	100.00%	100%
EW033_RS11445	1508	2	247	1	100	100%
SAUSA300_1984	1508	2	247	0	100.00%	100%
EW033_RS13685	1509	2	247	1	100	100%
SAUSA300_2247	1509	2	247	0	100.00%	100%
EW033_RS14790	1510	2	247	1	100	100%
SAUSA300_2438	1510	2	247	0	99.60%	100%
SAUSA300_0095	1511	1	247	1	100	100%
EW033_RS01015	1512	2	246	1	100	100%
SAUSA300_0174	1512	2	246	0	98.37%	100%
EW033_RS01450	1513	2	246	1	100	100%
SAUSA300_0255	1513	2	246	0	98.78%	100%
EW033_RS04780	1514	2	246	1	100	100%
SAUSA300_0763	1514	2	246	0	100.00%	100%
EW033_RS06325	1515	2	246	1	100	100%
SAUSA300_1036	1515	2	246	0	100.00%	100%
EW033_RS10240	1516	2	246	1	100	100%
SAUSA300_1786	1516	2	246	0	100.00%	100%
EW033_RS10955	1517	2	246	1	100	100%
SAUSA300_1910	1517	2	246	0	100.00%	100%
EW033_RS13155	1518	2	246	1	100	100%
SAUSA300_2157	1518	2	243	0	100.00%	98%
EW033_RS14190	1519	2	246	1	100	100%
SAUSA300_2336	1519	2	246	0	100.00%	100%
EW033_RS06895	1520	2	245	1	100	100%
SAUSA300_1133	1520	2	245	0	100.00%	100%
EW033_RS08280	1521	2	245	1	100	100%
SAUSA300_1443	1521	2	245	0	100.00%	100%
EW033_RS11150	1522	2	245	1	100	100%
SAUSA300_1939	1522	2	245	0	99.59%	100%
EW033_RS11950	1523	1	245	1	100	100%
EW033_RS13780	1524	2	245	1	100	100%
SAUSA300_2262	1524	2	245	0	100.00%	100%
EW033_RS02890	1525	2	244	1	100	100%
SAUSA300_0430	1525	2	244	0	100.00%	100%
EW033_RS05000	1526	1	244	1	100	100%
EW033_RS06310	1527	2	244	1	100	100%
SAUSA300_1034	1527	2	244	0	100.00%	100%
EW033_RS06845	1528	2	244	1	100	100%
SAUSA300_1124	1528	2	244	0	100.00%	100%
EW033_RS08885	1529	2	244	1	100	100%
SAUSA300_1566	1529	2	233	0	100.00%	95%
EW033_RS00230	1530	2	243	1	100	100%
EW033_RS09135	1530	2	243	0	100.00%	100%
EW033_RS06860	1531	2	243	1	100	100%
SAUSA300_1126	1531	2	243	0	100.00%	100%
EW033_RS07330	1532	2	243	1	100	100%
SAUSA300_1218	1532	2	243	0	100.00%	100%
EW033_RS08290	1533	2	243	1	100	100%
SAUSA300_1445	1533	2	243	0	100.00%	100%
EW033_RS10725	1534	2	243	1	100	100%
SAUSA300_1872	1534	2	243	0	100.00%	100%
EW033_RS14245	1535	2	243	1	100	100%
SAUSA300_2347	1535	2	243	0	100.00%	100%
EW033_RS14310	1536	2	243	1	100	100%
SAUSA300_2357	1536	2	243	0	100.00%	100%
EW033_RS14955	1537	2	243	1	100	100%
SAUSA300_2466	1537	2	243	0	100.00%	100%
EW033_RS02605	1538	1	242	1	100	100%
EW033_RS02990	1539	2	242	1	100	100%
SAUSA300_0450	1539	2	242	0	100.00%	100%
EW033_RS04990	1540	2	242	1	100	100%
SAUSA300_0800	1540	2	242	0	96.28%	100%
EW033_RS04995	1541	2	242	1	100	100%
SAUSA300_0801	1541	2	242	0	97.52%	100%
EW033_RS07625	1542	2	242	1	100	100%
SAUSA300_1268	1542	2	242	0	100.00%	100%
EW033_RS10365	1543	2	242	1	100	100%
SAUSA300_1807	1543	2	242	0	100.00%	100%
EW033_RS12645	1544	2	242	1	100	100%
SAUSA300_2064	1544	2	242	0	100.00%	100%
SAUSA300_0769	1545	1	242	1	100	100%
EW033_RS01810	1546	1	241	1	100	100%
EW033_RS03080	1547	2	241	1	100	100%
SAUSA300_0464	1547	2	241	0	100.00%	100%
EW033_RS06505	1548	2	241	1	100	100%
SAUSA300_1060	1548	2	241	0	99.59%	100%
EW033_RS06510	1549	2	241	1	100	100%
SAUSA300_1061	1549	2	241	0	100.00%	100%
EW033_RS08140	1550	2	241	1	100	100%
SAUSA300_1360	1550	2	200	0	100.00%	82%
EW033_RS08275	1551	2	241	1	100	100%
SAUSA300_1442	1551	2	241	0	100.00%	100%
EW033_RS11820	1552	1	241	1	100	100%
SAUSA300_0136	1553	1	241	1	100	100%
EW033_RS00940	1554	1	240	1	100	100%
EW033_RS05570	1555	2	240	1	100	100%
SAUSA300_0901	1555	2	233	0	100.00%	97%
EW033_RS06995	1556	2	240	1	100	100%
SAUSA300_1151	1556	2	240	0	100.00%	100%
EW033_RS07740	1557	2	240	1	100	100%
SAUSA300_1289	1557	2	240	0	100.00%	100%
EW033_RS10060	1558	2	240	1	100	100%
SAUSA300_1757	1558	2	240	0	100.00%	100%
EW033_RS11770	1559	1	240	1	100	100%
EW033_RS15415	1560	2	240	1	100	100%
SAUSA300_2528	1560	2	240	0	100.00%	100%
EW033_RS03890	1561	2	239	1	100	100%
SAUSA300_0600	1561	2	239	0	100.00%	100%
EW033_RS05560	1562	2	239	1	100	100%
SAUSA300_0899	1562	2	239	0	100.00%	100%
EW033_RS07745	1563	2	239	1	100	100%
SAUSA300_1290	1563	2	239	0	100.00%	100%
EW033_RS10035	1564	4	239	1	100	100%
EW033_RS10050	1564	4	239	0	94.56%	100%
SAUSA300_1753	1564	4	239	0	99.58%	100%
SAUSA300_1755	1564	4	239	0	94.56%	100%
EW033_RS10055	1565	2	239	1	100	100%
SAUSA300_1756	1565	2	239	0	100.00%	100%
EW033_RS14315	1566	2	239	1	100	100%
SAUSA300_2358	1566	2	239	0	100.00%	100%
EW033_RS16075	1567	2	239	1	100	100%
SAUSA300_2644	1567	2	239	0	99.16%	100%
EW033_RS01395	1568	2	238	1	100	100%
SAUSA300_0245	1568	2	224	0	98.21%	94%
EW033_RS01420	1569	2	238	1	100	100%
SAUSA300_0249	1569	2	238	0	100.00%	100%
EW033_RS03905	1570	2	238	1	100	100%
SAUSA300_0603	1570	2	238	0	100.00%	100%
EW033_RS04175	1571	2	238	1	100	100%
SAUSA300_0655	1571	2	238	0	100.00%	100%
EW033_RS04920	1572	2	238	1	100	100%
SAUSA300_0787	1572	2	238	0	100.00%	100%
EW033_RS06500	1573	2	238	1	100	100%
SAUSA300_1059	1573	2	238	0	100.00%	100%
EW033_RS06620	1574	2	238	1	100	100%
SAUSA300_1081	1574	2	221	0	100.00%	92%
EW033_RS08785	1575	2	238	1	100	100%
SAUSA300_1550	1575	2	238	0	100.00%	100%
EW033_RS10040	1576	2	238	1	100	100%
SAUSA300_1754	1576	2	238	0	100.00%	100%
EW033_RS11485	1577	2	238	1	100	100%
SAUSA300_1992	1577	2	208	0	100.00%	87%
EW033_RS02275	1578	2	237	1	100	100%
SAUSA300_0351	1578	2	237	0	100.00%	100%
EW033_RS04385	1579	2	237	1	100	100%
SAUSA300_0695	1579	2	237	0	100.00%	100%
EW033_RS07100	1580	2	237	1	100	100%
SAUSA300_1170	1580	2	237	0	100.00%	100%
EW033_RS09840	1581	2	237	1	100	100%
SAUSA300_1725	1581	2	237	0	99.58%	100%
EW033_RS11340	1582	2	237	1	100	100%
SAUSA300_1969	1582	2	237	0	100.00%	100%
SAUSA300_1971	1583	1	237	1	100	100%
EW033_RS04420	1584	2	236	1	100	100%
SAUSA300_0701	1584	2	236	0	100.00%	100%
EW033_RS12800	1585	2	236	1	100	100%
SAUSA300_2091	1585	2	236	0	100.00%	100%
EW033_RS00830	1586	2	235	1	100	100%
SAUSA300_0138	1586	2	235	0	99.57%	100%
EW033_RS09165	1587	2	235	1	100	100%
SAUSA300_1609	1587	2	235	0	99.57%	100%
EW033_RS10065	1588	2	235	1	100	100%
SAUSA300_1758	1588	2	235	0	100.00%	100%
EW033_RS01470	1589	2	234	1	100	100%
SAUSA300_0258	1589	2	234	0	99.57%	100%
EW033_RS02685	1590	2	234	1	100	100%
SAUSA300_0391	1590	2	234	0	100.00%	100%
EW033_RS02740	1591	2	234	1	100	100%
SAUSA300_0399	1591	2	234	0	100.00%	100%
EW033_RS05950	1592	2	234	1	100	100%
SAUSA300_0968	1592	2	234	0	100.00%	100%
EW033_RS07115	1593	2	234	1	100	100%
SAUSA300_1173	1593	2	234	0	100.00%	100%
EW033_RS07940	1594	2	234	1	100	100%
SAUSA300_1324	1594	2	234	0	100.00%	100%
EW033_RS09340	1595	2	234	1	100	100%
SAUSA300_1639	1595	2	234	0	100.00%	100%
EW033_RS13210	1596	2	234	1	100	100%
SAUSA300_2165	1596	2	234	0	100.00%	100%
EW033_RS15245	1597	2	234	1	100	100%
SAUSA300_2516	1597	2	234	0	98.72%	100%
EW033_RS15460	1598	2	234	1	100	100%
SAUSA300_2536	1598	2	234	0	100.00%	100%
EW033_RS15660	1599	2	234	1	100	100%
SAUSA300_2566	1599	2	234	0	99.57%	100%
EW033_RS15885	1600	2	234	1	100	100%
SAUSA300_2607	1600	2	234	0	98.29%	100%
EW033_RS00110	1601	2	233	1	100	100%
SAUSA300_0020	1601	2	233	0	100.00%	100%
EW033_RS01460	1602	2	233	1	100	100%
SAUSA300_0257	1602	2	233	0	100.00%	100%
EW033_RS02255	1603	2	233	1	100	100%
SAUSA300_0347	1603	2	218	0	100.00%	93%
EW033_RS07650	1604	2	233	1	100	100%
SAUSA300_1273	1604	2	233	0	99.57%	100%
EW033_RS10685	1605	2	233	1	100	100%
SAUSA300_1867	1605	2	233	0	100.00%	100%
EW033_RS11590	1606	1	233	1	100	100%
EW033_RS15195	1607	2	233	1	100	100%
SAUSA300_2506	1607	2	233	0	99.57%	100%
EW033_RS02755	1608	2	232	1	100	100%
SAUSA300_0402	1608	2	232	0	100.00%	100%
EW033_RS02760	1609	2	232	1	100	100%
SAUSA300_0403	1609	2	232	0	100.00%	100%
EW033_RS08680	1610	2	232	1	100	100%
SAUSA300_1532	1610	2	232	0	100.00%	100%
EW033_RS10080	1611	2	232	1	100	100%
SAUSA300_1760	1611	2	232	0	100.00%	100%
EW033_RS00055	1612	2	231	1	100	100%
SAUSA300_0010	1612	2	231	0	97.84%	100%
EW033_RS02720	1613	2	231	1	100	100%
SAUSA300_0396	1613	2	231	0	100.00%	100%
EW033_RS02745	1614	2	231	1	100	100%
SAUSA300_0400	1614	2	231	0	100.00%	100%
EW033_RS02750	1615	2	231	1	100	100%
SAUSA300_0401	1615	2	231	0	100.00%	100%
EW033_RS04975	1616	2	231	1	100	100%
SAUSA300_0797	1616	2	231	0	100.00%	100%
EW033_RS06560	1617	2	231	1	100	100%
SAUSA300_1069	1617	2	231	0	100.00%	100%
EW033_RS09695	1618	2	231	1	100	100%
SAUSA300_1699	1618	2	231	0	100.00%	100%
EW033_RS12485	1619	2	231	1	100	100%
SAUSA300_2036	1619	2	231	0	100.00%	100%
EW033_RS12575	1620	2	231	1	100	100%
SAUSA300_2051	1620	2	231	0	100.00%	100%
EW033_RS14530	1621	2	231	1	100	100%
SAUSA300_2390	1621	2	231	0	100.00%	100%
EW033_RS14700	1622	2	231	1	100	100%
SAUSA300_2422	1622	2	231	0	99.57%	100%
EW033_RS14890	1623	2	231	1	100	100%
SAUSA300_2453	1623	2	231	0	100.00%	100%
EW033_RS03425	1624	2	230	1	100	100%
SAUSA300_0523	1624	2	230	0	100.00%	100%
EW033_RS06710	1625	2	230	1	100	100%
SAUSA300_1097	1625	2	230	0	99.57%	100%
EW033_RS10090	1626	2	230	1	100	100%
SAUSA300_1762	1626	2	230	0	100.00%	100%
EW033_RS10815	1627	2	230	1	100	100%
SAUSA300_1887	1627	2	230	0	99.13%	100%
EW033_RS13770	1628	2	230	1	100	100%
SAUSA300_2261	1628	2	230	0	100.00%	100%
EW033_RS14390	1629	2	230	1	100	100%
SAUSA300_2369	1629	2	230	0	100.00%	100%
EW033_RS14840	1630	2	230	1	100	100%
SAUSA300_2446	1630	2	230	0	100.00%	100%
EW033_RS15785	1631	2	230	1	100	100%
SAUSA300_2590	1631	2	230	0	95.65%	100%
SAUSA300_0131	1632	2	230	1	100	100%
EW033_RS00790	1632	2	229	0	95.20%	99%
SAUSA300_2597	1633	2	230	1	100	100%
EW033_RS15830	1633	2	229	0	99.13%	99%
EW033_RS04210	1634	2	229	1	100	100%
SAUSA300_0661	1634	2	229	0	100.00%	100%
EW033_RS09420	1635	2	229	1	100	100%
SAUSA300_1653	1635	2	229	0	100.00%	100%
EW033_RS12570	1636	2	229	1	100	100%
SAUSA300_2050	1636	2	229	0	100.00%	100%
EW033_RS13655	1637	2	229	1	100	100%
SAUSA300_2242	1637	2	229	0	100.00%	100%
EW033_RS15035	1638	2	229	1	100	100%
SAUSA300_2478	1638	2	229	0	100.00%	100%
SAUSA300_0063	1639	1	229	1	100	100%
EW033_RS00900	1640	2	228	1	100	100%
SAUSA300_0153	1640	2	228	0	96.05%	100%
EW033_RS04365	1641	2	228	1	100	100%
SAUSA300_0691	1641	2	228	0	100.00%	100%
EW033_RS04855	1642	2	228	1	100	100%
SAUSA300_0776	1642	2	228	0	100.00%	100%
EW033_RS08055	1643	2	228	1	100	100%
SAUSA300_1344	1643	2	228	0	100.00%	100%
EW033_RS08780	1644	2	228	1	100	100%
SAUSA300_1549	1644	2	228	0	100.00%	100%
EW033_RS08825	1645	2	228	1	100	100%
SAUSA300_1558	1645	2	228	0	100.00%	100%
EW033_RS11625	1646	1	228	1	100	100%
EW033_RS13895	1647	2	228	1	100	100%
SAUSA300_2283	1647	2	228	0	100.00%	100%
EW033_RS14340	1648	2	228	1	100	100%
SAUSA300_2362	1648	2	228	0	100.00%	100%
EW033_RS14410	1649	2	228	1	100	100%
SAUSA300_2373	1649	2	228	0	100.00%	100%
SAUSA300_2548	1650	1	228	1	100	100%
EW033_RS02765	1651	2	227	1	100	100%
SAUSA300_0404	1651	2	227	0	100.00%	100%
EW033_RS03520	1652	2	227	1	100	100%
SAUSA300_0540	1652	2	227	0	100.00%	100%
EW033_RS04245	1653	2	227	1	100	100%
SAUSA300_0668	1653	2	227	0	99.56%	100%
EW033_RS06290	1654	2	227	1	100	100%
SAUSA300_1030	1654	2	227	0	100.00%	100%
EW033_RS08690	1655	2	227	1	100	100%
SAUSA300_1534	1655	2	227	0	100.00%	100%
EW033_RS13015	1656	2	227	1	100	100%
SAUSA300_2129	1656	2	227	0	100.00%	100%
SAUSA300_0290	1657	2	227	1	100	100%
SAUSA300_0297	1657	2	227	0	92.07%	100%
EW033_RS00315	1658	1	226	1	100	100%
EW033_RS02715	1659	2	226	1	100	100%
SAUSA300_0395	1659	2	226	0	100.00%	100%
EW033_RS08090	1660	2	226	1	100	100%
SAUSA300_1351	1660	2	226	0	100.00%	100%
EW033_RS10965	1661	2	226	1	100	100%
SAUSA300_1912	1661	2	226	0	100.00%	100%
EW033_RS11985	1662	1	226	1	100	100%
EW033_RS12040	1663	1	226	1	100	100%
EW033_RS14830	1664	2	226	1	100	100%
SAUSA300_2444	1664	2	226	0	100.00%	100%
EW033_RS14985	1665	2	226	1	100	100%
SAUSA300_2470	1665	2	226	0	100.00%	100%
EW033_RS01730	1666	2	225	1	100	100%
SAUSA300_0309	1666	2	225	0	98.67%	100%
EW033_RS02785	1667	2	225	1	100	100%
SAUSA300_0407	1667	2	225	0	100.00%	100%
EW033_RS08620	1668	2	225	1	100	100%
SAUSA300_1520	1668	2	225	0	100.00%	100%
EW033_RS14210	1669	2	225	1	100	100%
SAUSA300_2340	1669	2	225	0	100.00%	100%
EW033_RS00295	1670	5	224	1	100	100%
EW033_RS00345	1670	5	224	0	99.11%	100%
EW033_RS00370	1670	5	224	0	99.11%	100%
EW033_RS00390	1670	5	224	0	99.55%	100%
SAUSA300_0028	1670	5	224	0	99.11%	100%
EW033_RS01440	1671	2	224	1	100	100%
SAUSA300_0253	1671	2	224	0	98.66%	100%
EW033_RS01815	1672	1	224	1	100	100%
EW033_RS02885	1673	2	224	1	100	100%
SAUSA300_0429	1673	2	224	0	100.00%	100%
EW033_RS04125	1674	2	224	1	100	100%
SAUSA300_0645	1674	2	224	0	100.00%	100%
EW033_RS04620	1675	2	224	1	100	100%
SAUSA300_0735	1675	2	224	0	99.55%	100%
EW033_RS14040	1676	2	224	1	100	100%
SAUSA300_2308	1676	2	224	0	100.00%	100%
SAUSA300_0286	1677	1	224	1	100	100%
EW033_RS01295	1678	1	223	1	100	100%
EW033_RS05960	1679	2	223	1	100	100%
SAUSA300_0970	1679	2	223	0	100.00%	100%
EW033_RS12760	1680	2	223	1	100	100%
SAUSA300_2085	1680	2	223	0	100.00%	100%
EW033_RS13590	1681	2	223	1	100	100%
SAUSA300_2229	1681	2	223	0	100.00%	100%
EW033_RS14935	1682	2	223	1	100	100%
SAUSA300_2462	1682	2	223	0	99.55%	100%
EW033_RS00895	1683	2	222	1	100	100%
SAUSA300_0152	1683	2	222	0	99.10%	100%
EW033_RS01780	1684	2	222	1	100	100%
SAUSA300_0318	1684	2	222	0	100.00%	100%
EW033_RS04395	1685	2	222	1	100	100%
SAUSA300_0697	1685	2	222	0	100.00%	100%
EW033_RS06625	1686	2	222	1	100	100%
SAUSA300_1082	1686	2	222	0	100.00%	100%
EW033_RS08940	1687	2	222	1	100	100%
SAUSA300_1577	1687	2	222	0	100.00%	100%
EW033_RS09210	1688	2	222	1	100	100%
SAUSA300_1616	1688	2	222	0	100.00%	100%
EW033_RS00815	1689	1	221	1	100	100%
EW033_RS03585	1690	2	221	1	100	100%
SAUSA300_0552	1690	2	221	0	100.00%	100%
EW033_RS12160	1691	1	221	1	100	100%
EW033_RS12830	1692	2	221	1	100	100%
SAUSA300_2097	1692	2	221	0	100.00%	100%
EW033_RS14030	1693	2	221	1	100	100%
SAUSA300_2306	1693	2	221	0	99.55%	100%
EW033_RS15625	1694	2	221	1	100	100%
SAUSA300_2559	1694	2	221	0	98.64%	100%
EW033_RS00245	1695	2	220	1	100	100%
EW033_RS09120	1695	2	220	0	100.00%	100%
EW033_RS00840	1696	4	220	1	100	100%
EW033_RS12795	1696	4	220	0	96.36%	100%
SAUSA300_0140	1696	4	220	0	98.64%	100%
SAUSA300_2090	1696	4	220	0	96.36%	100%
EW033_RS02475	1697	2	220	1	100	100%
SAUSA300_0384	1697	2	220	0	99.55%	100%
EW033_RS03525	1698	2	220	1	100	100%
SAUSA300_0541	1698	2	220	0	100.00%	100%
EW033_RS06065	1699	2	220	1	100	100%
SAUSA300_0988	1699	2	220	0	100.00%	100%
EW033_RS12300	1700	2	220	1	100	100%
SAUSA300_2004	1700	2	220	0	100.00%	100%
EW033_RS13425	1701	2	220	1	100	100%
SAUSA300_2204	1701	2	220	0	100.00%	100%
EW033_RS14585	1702	2	220	1	100	100%
SAUSA300_2399	1702	2	220	0	100.00%	100%
EW033_RS15835	1703	2	220	1	100	100%
SAUSA300_2598	1703	2	220	0	99.09%	100%
EW033_RS01545	1704	2	219	1	100	100%
SAUSA300_0271	1704	2	219	0	99.09%	100%
EW033_RS02920	1705	2	219	1	100	100%
SAUSA300_0436	1705	2	219	0	100.00%	100%
EW033_RS07845	1706	2	219	1	100	100%
SAUSA300_1308	1706	2	219	0	100.00%	100%
EW033_RS08050	1707	2	219	1	100	100%
SAUSA300_1343	1707	2	219	0	100.00%	100%
EW033_RS08190	1708	2	219	1	100	100%
SAUSA300_1367	1708	2	183	0	100.00%	83%
EW033_RS12050	1709	1	219	1	100	100%
EW033_RS14455	1710	2	219	1	100	100%
SAUSA300_2378	1710	2	219	0	100.00%	100%
EW033_RS03655	1711	2	218	1	100	100%
SAUSA300_0563	1711	2	218	0	100.00%	100%
EW033_RS14470	1712	2	218	1	100	100%
SAUSA300_2381	1712	2	189	0	100.00%	86%
SAUSA300_1608	1713	3	218	1	100	100%
EW033_RS09160	1713	3	184	0	92.93%	84%
EW033_RS09115	1713	3	49	0	97.96%	22%
EW033_RS03160	1714	2	217	1	100	100%
SAUSA300_0479	1714	2	217	0	100.00%	100%
EW033_RS13395	1715	2	217	1	100	100%
SAUSA300_2198	1715	2	217	0	100.00%	100%
EW033_RS13900	1716	2	217	1	100	100%
SAUSA300_2284	1716	2	217	0	100.00%	100%
EW033_RS14195	1717	2	217	1	100	100%
SAUSA300_2337	1717	2	217	0	100.00%	100%
SAUSA300_0275	1718	1	217	1	100	100%
EW033_RS00330	1719	1	216	1	100	100%
EW033_RS04655	1720	2	216	1	100	100%
SAUSA300_0740	1720	2	216	0	100.00%	100%
EW033_RS09920	1721	2	216	1	100	100%
SAUSA300_1739	1721	2	216	0	100.00%	100%
EW033_RS11810	1722	1	216	1	100	100%
EW033_RS03375	1723	2	215	1	100	100%
SAUSA300_0514	1723	2	215	0	99.53%	100%
EW033_RS03610	1724	2	215	1	100	100%
SAUSA300_0557	1724	2	215	0	100.00%	100%
EW033_RS12530	1725	2	215	1	100	100%
SAUSA300_2045	1725	2	215	0	100.00%	100%
EW033_RS13320	1726	2	215	1	100	100%
SAUSA300_2183	1726	2	215	0	100.00%	100%
EW033_RS13930	1727	2	215	1	100	100%
SAUSA300_2289	1727	2	215	0	100.00%	100%
EW033_RS13985	1728	2	215	1	100	100%
SAUSA300_2299	1728	2	215	0	100.00%	100%
EW033_RS00455	1729	1	214	1	100	100%
EW033_RS01055	1730	2	214	1	100	100%
SAUSA300_0182	1730	2	214	0	99.53%	100%
EW033_RS01615	1731	1	214	1	100	100%
EW033_RS03995	1732	2	214	1	100	100%
SAUSA300_0621	1732	2	214	0	100.00%	100%
EW033_RS04160	1733	2	214	1	100	100%
SAUSA300_0652	1733	2	214	0	100.00%	100%
EW033_RS04190	1734	2	214	1	100	100%
SAUSA300_0657	1734	2	214	0	100.00%	100%
EW033_RS06800	1735	2	214	1	100	100%
SAUSA300_1115	1735	2	214	0	100.00%	100%
EW033_RS09665	1736	2	214	1	100	100%
SAUSA300_1694	1736	2	214	0	99.53%	100%
EW033_RS11115	1737	2	214	1	100	100%
SAUSA300_1934	1737	2	214	0	92.99%	100%
EW033_RS03750	1738	2	213	1	100	100%
SAUSA300_0581	1738	2	213	0	100.00%	100%
EW033_RS03780	1739	2	213	1	100	100%
