ID	QUERY	SEQUENCE	STRAND	IDENT	LENGTH	COVER	MISMATCH	GAPS	qSTART	qEND	sSTART	sEND	EVALUE	BITSCORE
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07585	SAUSA300_1260	plus	100.000	1092	100	0	0	1	1092	1	1092	0.0	1970
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07590	SAUSA300_1261	plus	100.000	1032	100	0	0	1	1032	1	1032	0.0	1862
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07595	SAUSA300_1262	plus	99.929	1407	100	1	0	1	1407	1	1407	0.0	2534
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07600	SAUSA300_1263	plus	100.000	567	100	0	0	1	567	1	567	0.0	1023
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07605	SAUSA300_1264	plus	100.000	999	100	0	0	1	999	1	999	0.0	1802
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07610	SAUSA300_1265	plus	100.000	783	100	0	0	1	783	1	783	0.0	1413
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07615	SAUSA300_1266	plus	100.000	633	100	0	0	1	633	1	633	0.0	1142
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07620	SAUSA300_1267	plus	100.000	1215	100	0	0	1	1215	1	1215	0.0	2192
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07625	SAUSA300_1268	plus	100.000	729	100	0	0	1	729	1	729	0.0	1315
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07630	SAUSA300_1269	plus	100.000	1263	100	0	0	1	1263	40	1302	0.0	2278
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07635	SAUSA300_1270	plus	100.000	1260	100	0	0	1	1260	1	1260	0.0	2273
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07640	SAUSA300_1271	plus	100.000	768	100	0	0	1	768	1	768	0.0	1386
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07645	SAUSA300_1272	plus	100.000	474	100	0	0	1	474	1	474	0.0	856
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07650	SAUSA300_1273	plus	99.858	702	100	1	0	1	702	1	702	0.0	1262
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07655	SAUSA300_1274	plus	100.000	774	100	0	0	1	774	1	774	0.0	1397
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07660	SAUSA300_1275	plus	100.000	831	100	0	0	1	831	1	831	0.0	1499
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07665	SAUSA300_1276	plus	100.000	987	100	0	0	1	987	1	987	0.0	1781
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07670	SAUSA300_1277	plus	100.000	53	28	0	0	1	53	293	345	2.62e-21	96.9
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07675	SAUSA300_1277	plus	100.000	345	100	0	0	1	345	1	345	1.57e-179	623
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07680	SAUSA300_1278	plus	100.000	1815	100	0	0	1	1815	1	1815	0.0	3274
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07685	SAUSA300_1279	plus	100.000	642	100	0	0	1	642	1	642	0.0	1159
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07690	SAUSA300_1280	plus	100.000	852	100	0	0	1	852	1	852	0.0	1537
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07695	SAUSA300_1281	plus	100.000	918	100	0	0	1	918	1	918	0.0	1656
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07700	SAUSA300_1282	plus	100.000	927	100	0	0	1	927	1	927	0.0	1673
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07705	SAUSA300_1283	plus	100.000	984	100	0	0	1	984	1	984	0.0	1775
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07710	SAUSA300_2305	plus	98.182	55	19	1	0	208	262	303	357	1.51e-20	96.0
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07715	SAUSA300_1284	plus	100.000	903	100	0	0	1	903	1	903	0.0	1629
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07720	SAUSA300_1285	plus	99.938	1602	100	1	0	1	1602	1	1602	0.0	2885
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07725	SAUSA300_1286	plus	100.000	1206	100	0	0	1	1206	1	1206	0.0	2176
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07730	SAUSA300_1287	plus	100.000	990	100	0	0	1	990	1	990	0.0	1786
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07735	SAUSA300_1288	plus	100.000	888	100	0	0	1	888	1	888	0.0	1602
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07740	SAUSA300_1289	plus	100.000	723	100	0	0	1	723	1	723	0.0	1305
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07745	SAUSA300_1290	plus	100.000	720	100	0	0	1	720	1	720	0.0	1299
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07750	SAUSA300_1291	plus	100.000	1152	100	0	0	1	1152	1	1152	0.0	2078
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07755	SAUSA300_1292	plus	100.000	1086	100	0	0	1	1086	1	1086	0.0	1959
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07760	SAUSA300_1293	plus	100.000	1266	100	0	0	1	1266	1	1266	0.0	2284
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07765	SAUSA300_1294	plus	100.000	402	100	0	0	1	402	1	402	0.0	726
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07770	SAUSA300_1295	plus	100.000	201	100	0	0	1	201	1	201	1.29e-101	363
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07775	SAUSA300_1296	minus	100.000	53	28	0	0	137	189	309	257	2.66e-21	96.9
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07780	SAUSA300_1296	plus	100.000	309	100	0	0	1	309	1	309	4.86e-160	558
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07785	SAUSA300_1297	plus	100.000	270	100	0	0	1	270	1	270	6.24e-139	488
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07790	SAUSA300_1298	plus	100.000	630	100	0	0	1	630	1	630	0.0	1137
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07795	SAUSA300_1299	plus	100.000	1137	100	0	0	1	1137	1	1137	0.0	2051
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07800	SAUSA300_2305	plus	100.000	55	11	0	0	396	450	303	357	6.00e-22	100
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07805	SAUSA300_1300	plus	100.000	1344	100	0	0	1	1344	1	1344	0.0	2425
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07810	SAUSA300_1301	plus	100.000	1887	100	0	0	1	1887	1	1887	0.0	3404
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07815	SAUSA300_1302	plus	99.874	792	100	1	0	1	792	1	792	0.0	1425
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07820	SAUSA300_1303	plus	100.000	204	100	0	0	1	204	1	204	3.09e-103	369
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07825	SAUSA300_1304	plus	100.000	810	100	0	0	1	810	1	810	0.0	1462
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07830	SAUSA300_1305	plus	99.764	1269	100	3	0	1	1269	1	1269	0.0	2276
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07835	SAUSA300_1306	plus	100.000	2799	100	0	0	1	2799	1	2799	0.0	5048
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07840	SAUSA300_1307	plus	100.000	1356	100	0	0	1	1356	1	1356	0.0	2446
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07845	SAUSA300_1308	plus	100.000	660	100	0	0	1	660	1	660	0.0	1191
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07860	SAUSA300_1309	plus	100.000	486	100	0	0	1	486	1	486	0.0	877
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07860	SAUSA300_1732	plus	100.000	402	83	0	0	85	486	1	402	0.0	726
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07865	SAUSA300_1310	plus	100.000	615	100	0	0	1	615	1	615	0.0	1110
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07870	SAUSA300_1311	plus	99.907	1071	100	1	0	1	1071	1	1071	0.0	1928
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07875	SAUSA300_1312	plus	100.000	510	100	0	0	1	510	1	510	0.0	921
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07880	SAUSA300_1313	plus	100.000	1491	100	0	0	1	1491	1	1491	0.0	2690
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07885	SAUSA300_1314	plus	100.000	221	94	0	0	1	221	1	221	2.13e-112	399
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07890	SAUSA300_1315	plus	100.000	501	100	0	0	1	501	1	501	0.0	904
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07895	SAUSA300_1316	plus	100.000	429	100	0	0	1	429	1	429	0.0	774
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07900	SAUSA300_1317	plus	99.813	534	100	1	0	1	534	1	534	0.0	959
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07905	SAUSA300_1318	plus	99.881	840	100	1	0	1	840	1	840	0.0	1511
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07910	SAUSA300_1319	plus	100.000	480	100	0	0	1	480	1	480	0.0	866
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07915	SAUSA300_1320	plus	100.000	957	100	0	0	1	957	1	957	0.0	1727
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07920	SAUSA300_1321	plus	100.000	438	100	0	0	1	438	1	438	0.0	791
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07925	SAUSA300_1322	plus	99.822	1125	100	2	0	1	1125	1	1125	0.0	2021
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07930	SAUSA300_1323	plus	99.603	252	100	1	0	1	252	1	252	1.45e-127	451
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07940	SAUSA300_1324	plus	100.000	705	100	0	0	1	705	1	705	0.0	1272
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07950	SAUSA300_1326	plus	100.000	402	100	0	0	1	402	1	402	0.0	726
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07955	SAUSA300_1327	plus	99.981	31266	100	6	0	1	31266	1	31266	0.0	56358
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07960	SAUSA300_1328	plus	99.641	1392	99	0	1	1	1387	1	1392	0.0	2489
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07965	SAUSA300_1329	plus	100.000	1323	100	0	0	1	1323	1	1323	0.0	2387
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07970	SAUSA300_1330	plus	100.000	1041	100	0	0	1	1041	1	1041	0.0	1878
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07975	SAUSA300_1331	plus	100.000	1119	100	0	0	1	1119	1	1119	0.0	2019
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07980	SAUSA300_1332	plus	100.000	879	100	0	0	1	879	1	879	0.0	1586
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07985	SAUSA300_1333	plus	99.942	3441	100	2	0	1	3441	1	3441	0.0	6197
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07990	SAUSA300_1334	plus	99.851	1341	100	2	0	1	1341	1	1341	0.0	2410
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS07995	SAUSA300_1335	plus	100.000	333	100	0	0	1	333	1	333	4.93e-173	601
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08000	SAUSA300_1336	plus	99.913	1146	100	1	0	1	1146	1	1146	0.0	2063
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08010	SAUSA300_1337	plus	100.000	345	100	0	0	1	345	1	345	1.57e-179	623
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08015	SAUSA300_1338	plus	99.823	564	100	1	0	1	564	1	564	0.0	1013
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08020	SAUSA300_1339	plus	100.000	351	100	0	0	1	351	1	351	0.0	634
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08035	SAUSA300_1340	plus	100.000	627	100	0	0	1	627	1	627	0.0	1131
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08040	SAUSA300_1341	plus	99.908	2184	100	2	0	1	2184	1	2184	0.0	3930
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08045	SAUSA300_1342	plus	100.000	342	100	0	0	1	342	1	342	6.59e-178	618
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08050	SAUSA300_1343	plus	99.848	660	100	1	0	1	660	1	660	0.0	1187
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08055	SAUSA300_1344	plus	100.000	687	100	0	0	1	687	1	687	0.0	1240
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08060	SAUSA300_1345	plus	100.000	1293	100	0	0	1	1293	1	1293	0.0	2333
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08065	SAUSA300_1346	plus	99.963	2694	100	1	0	1	2694	1	2694	0.0	4855
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08070	SAUSA300_1347	plus	100.000	972	100	0	0	1	972	1	972	0.0	1754
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08075	SAUSA300_1348	plus	100.000	1101	92	0	0	103	1203	1	1101	0.0	1986
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08080	SAUSA300_1349	plus	100.000	1143	100	0	0	1	1143	1	1143	0.0	2062
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08085	SAUSA300_1350	plus	100.000	318	100	0	0	1	318	1	318	6.52e-165	574
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08090	SAUSA300_1351	plus	100.000	681	100	0	0	1	681	1	681	0.0	1229
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08095	SAUSA300_1352	plus	100.000	588	100	0	0	1	588	1	588	0.0	1061
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08100	SAUSA300_1353	plus	100.000	576	100	0	0	1	576	1	576	0.0	1040
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08105	SAUSA300_1354	plus	100.000	1104	89	0	0	142	1245	1	1104	0.0	1992
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08110	SAUSA300_1355	plus	100.000	1299	100	0	0	1	1299	1	1299	0.0	2343
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08115	SAUSA300_1356	plus	99.906	1065	100	1	0	1	1065	1	1065	0.0	1917
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08120	SAUSA300_1357	plus	100.000	1167	100	0	0	1	1167	1	1167	0.0	2105
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08130	SAUSA300_1358	plus	100.000	432	96	0	0	19	450	1	432	0.0	780
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08135	SAUSA300_1359	plus	100.000	945	100	0	0	1	945	1	945	0.0	1705
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08140	SAUSA300_1360	plus	100.000	603	83	0	0	124	726	1	603	0.0	1088
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08145	SAUSA300_1361	plus	100.000	573	100	0	0	1	573	1	573	0.0	1034
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08155	SAUSA300_1362	plus	99.634	273	100	1	0	1	273	1	273	6.31e-139	489
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08160	SAUSA300_1363	plus	99.900	999	100	1	0	1	999	1	999	0.0	1798
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08165	SAUSA300_1364	plus	99.771	1311	100	3	0	1	1311	1	1311	0.0	2351
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08170	SAUSA300_1365	plus	99.915	1176	100	1	0	1	1176	1	1176	0.0	2117
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08185	SAUSA300_1366	plus	100.000	117	100	0	0	1	117	1	117	2.77e-56	212
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08190	SAUSA300_1367	plus	100.000	552	84	0	0	109	660	1	552	0.0	996
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08195	SAUSA300_1368	plus	99.897	969	100	1	0	1	969	1	969	0.0	1744
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08200	SAUSA300_1369	plus	100.000	987	100	0	0	1	987	1	987	0.0	1781
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08210	SAUSA300_1370	plus	100.000	1461	100	0	0	1	1461	1	1461	0.0	2636
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08215	SAUSA300_1371	plus	100.000	1380	100	0	0	1	1380	1	1380	0.0	2489
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08220	SAUSA300_1372	plus	100.000	954	100	0	0	1	954	1	954	0.0	1721
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08225	SAUSA300_1373	plus	100.000	225	90	0	0	25	249	1	225	1.53e-114	407
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08230	SAUSA300_1374	plus	100.000	546	100	0	0	1	546	1	546	0.0	985
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08235	SAUSA300_1375	plus	100.000	120	100	0	0	1	120	1	120	6.71e-58	217
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08240	SAUSA300_1376	plus	99.891	915	100	1	0	1	915	1	915	0.0	1646
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08245	SAUSA300_1377	plus	100.000	207	100	0	0	1	207	1	207	7.39e-105	374
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08250	SAUSA300_1378	plus	100.000	879	94	0	0	61	939	1	879	0.0	1586
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08255	SAUSA300_1379	plus	100.000	918	100	0	0	1	918	1	918	0.0	1656
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08260	SAUSA300_1380	plus	100.000	186	9	0	0	1978	2163	1	186	2.14e-92	336
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08265	SAUSA300_1440	plus	100.000	870	94	0	0	61	930	1	870	0.0	1570
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08270	SAUSA300_1441	plus	100.000	1752	100	0	0	1	1752	16	1767	0.0	3160
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08275	SAUSA300_1442	plus	100.000	726	100	0	0	1	726	1	726	0.0	1310
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08275	SAUSA300_1441	plus	100.000	35	5	0	0	692	726	1	35	6.62e-11	64.4
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08280	SAUSA300_1443	plus	100.000	738	100	0	0	1	738	1	738	0.0	1332
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08285	SAUSA300_1444	plus	100.000	543	100	0	0	1	543	1	543	0.0	980
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08290	SAUSA300_1445	plus	100.000	732	100	0	0	1	732	1	732	0.0	1321
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08295	SAUSA300_1446	plus	100.000	507	100	0	0	1	507	1	507	0.0	915
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08300	SAUSA300_1447	plus	100.000	888	100	0	0	1	888	1	888	0.0	1602
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08305	SAUSA300_1448	plus	100.000	450	100	0	0	1	450	1	450	0.0	812
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08310	SAUSA300_1449	plus	100.000	543	100	0	0	1	543	1	543	0.0	980
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08315	SAUSA300_1450	plus	100.000	909	100	0	0	1	909	1	909	0.0	1640
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08325	SAUSA300_1451	plus	99.868	756	100	1	0	1	756	1	756	0.0	1360
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08330	SAUSA300_1452	plus	99.873	786	96	1	0	31	816	1	786	0.0	1414
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08335	SAUSA300_1453	plus	100.000	921	100	0	0	1	921	1	921	0.0	1662
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08340	SAUSA300_1454	plus	100.000	1485	100	0	0	1	1485	1	1485	0.0	2679
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08345	SAUSA300_1455	plus	99.888	894	100	1	0	1	894	1	894	0.0	1608
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08350	SAUSA300_1456	plus	100.000	1650	100	0	0	1	1650	1	1650	0.0	2976
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08355	SAUSA300_1457	plus	100.000	1020	100	0	0	1	1020	1	1020	0.0	1840
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08360	SAUSA300_1458	plus	100.000	62	24	0	0	1	62	311	372	4.84e-26	113
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08365	SAUSA300_1458	plus	100.000	372	100	0	0	1	372	1	372	0.0	672
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08370	SAUSA300_1459	plus	100.000	1407	100	0	0	1	1407	1	1407	0.0	2538
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08375	SAUSA300_1460	plus	100.000	1134	100	0	0	1	1134	1	1134	0.0	2046
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08380	SAUSA300_1461	plus	99.444	180	100	1	0	1	180	1	180	1.22e-88	321
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08385	SAUSA300_1462	plus	100.000	981	100	0	0	1	981	1	981	0.0	1770
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08390	SAUSA300_1463	plus	100.000	438	100	0	0	1	438	1	438	0.0	791
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08395	SAUSA300_1464	plus	99.843	1275	100	2	0	1	1275	1	1275	0.0	2291
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08400	SAUSA300_1465	plus	100.000	984	100	0	0	1	984	1	984	0.0	1775
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08405	SAUSA300_1466	plus	100.000	993	100	0	0	1	993	1	993	0.0	1792
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08410	SAUSA300_1467	plus	99.930	1422	100	1	0	1	1422	1	1422	0.0	2561
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08415	SAUSA300_1468	plus	99.940	1680	100	1	0	1	1680	1	1680	0.0	3026
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08420	SAUSA300_1469	plus	100.000	453	100	0	0	1	453	1	453	0.0	818
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08425	SAUSA300_1470	plus	100.000	882	100	0	0	1	882	1	882	0.0	1591
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08430	SAUSA300_1471	plus	100.000	231	100	0	0	1	231	1	231	7.81e-118	417
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08435	SAUSA300_1472	plus	100.000	1338	100	0	0	1	1338	1	1338	0.0	2414
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08440	SAUSA300_1473	plus	99.744	390	100	1	0	1	390	1	390	0.0	700
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08445	SAUSA300_1474	plus	100.000	363	100	0	0	1	363	1	363	0.0	655
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08450	SAUSA300_1475	plus	99.926	1356	100	1	0	1	1356	1	1356	0.0	2442
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08455	SAUSA300_1476	plus	100.000	465	100	0	0	1	465	1	465	0.0	839
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08460	SAUSA300_1490	plus	100.000	558	100	0	0	1	558	1	558	0.0	1007
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08465	SAUSA300_1491	plus	100.000	1062	100	0	0	1	1062	1	1062	0.0	1916
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08470	SAUSA300_1492	plus	100.000	582	100	0	0	1	582	1	582	0.0	1050
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08475	SAUSA300_1493	plus	100.000	219	100	0	0	1	219	1	219	2.41e-111	396
../Sa_USA300_FPR3757/Sa_USA300_FPR3757.fna	EW033_RS08480	SAUSA300_1494	plus	100.000	831	100	0	0	1	831	1	831	0.0	1499
