"sample_id","well_id","time_of_max_rate_OD","max_rate_OD","doubling_time_OD","AUC_OD","time_of_max_OD","max_OD","time_of_min_OD","min_OD","end_point_OD","end_point_timepoint_OD","well_row","well_col","well","experiment","plate","replicate","strain_group.x","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","strain_group.y","ST.x","mecA.x","mortality.x","intrahost_index.x","included.x","unrelated_to_index.x","mut_count.x","scv.x","vanco_difference.x","persister_type.x","intrahost_sampledelay.x","sample_type.x","genes.x","strain_group","ST.y","mecA.y","mortality.y","intrahost_index.y","included.y","unrelated_to_index.y","mut_count.y","scv.y","vanco_difference.y","persister_type.y","intrahost_sampledelay.y","sample_type.y","genes.y","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"BPH2848","exp200321_6_C07",330,0.0256097580273731,27.0657450109084,112.678511111333,840,5.81012872367934,90,0.0150429336819492,5.75771754121864,930,"C",7,"C07","exp200321","6",2,"VAN-117",0.709357455730184,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-117","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-117","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2849","exp200321_6_C02",345,0.0291955545417827,23.7490182606289,110.606677777833,840,5.90906735061536,60,0.010102185169563,5.88552644129894,930,"C",2,"C02","exp200321","6",2,"VAN-118",0.645529397683787,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-118","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-118","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2850","exp200321_6_B08",330,0.029828391608229,23.2378329232047,117.508511111333,840,6.05515181599019,60,0.0298417480452569,6.02200120389678,930,"B",7,"B08","exp200321","6",2,"VAN-118",0.0461446999484594,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-118","-",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-118","-",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2851","exp200321_6_B09",270,0.0293709208297675,23.6020236057636,132.547011111333,900,6.44795429796352,15,0.0558324554372044,6.44697782352121,930,"B",9.5,"B09","exp200321","6",2.5,"VAN-119",0.374121372776722,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-119","-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-119","-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2852","exp200321_6_A02",480,0.0232728790073529,29.7834737309875,80.0562444443334,930,5.58313384380473,0,0.00557913114574935,5.58313384380473,930,"A",4,"A02","exp200321","6",2,"VAN-121",0.0876755382076437,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-121","101",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-121","101",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2853","exp200321_6_B11",390,0.0259471277868973,26.7138307658842,100.229511111333,840,5.79855960609338,90,0.013306476390125,5.7825078537573,930,"B",5,"B11","exp200321","6",2,"VAN-122",0.183873144676794,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-122","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-122","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2854","exp200321_6_A06",360,0.0278625350046705,24.8773911075843,105.348511111333,930,6.37462137863922,90,0.0190746350828264,6.37462137863922,930,"A",7,"A06","exp200321","6",2,"VAN-123",0.0276224546338663,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-123","8",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-123","8",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2855","exp200321_6_F03",330,0.0263092770316135,26.3461128075489,115.826511111333,930,6.18837580057898,60,0.0259701946409003,6.18837580057898,930,"F",6,"F03","exp200321","6",2,"VAN-124",0.0465008960487147,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-124","15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-124","15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2856","exp200321_6_A10",330,0.0226277328844137,30.6326393413189,96.5045111113334,930,5.53200028420011,90,0.0269702086716686,5.53200028420011,930,"A",10,"A10","exp200321","6",2,"VAN-125",0.0030550504633039,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-125","22",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-125","22",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2857","exp200321_6_A12",450,0.0207122722537109,33.4655305834809,74.5705111113334,870,5.32963593404712,90,0.0208022044239914,5.29744565436641,930,"A",11,"A12","exp200321","6",2,"VAN-126",0.562789777211112,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-126","101",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-126","101",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2858","exp200321_6_C08",330,0.0245267319565037,28.2608861950784,100.287511111333,900,5.62026313308049,60,0.0271684954965155,5.6053576169273,930,"C",9,"C08","exp200321","6",2,"VAN-126",0.0472264050435062,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-126","22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-126","22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2859","exp200321_6_A09",300,0.0275752305163761,25.1365869869449,117.633044444333,780,5.87162200198401,90,0.0166820357571553,5.56781764432958,930,"A",9,"A09","exp200321","6",2,"VAN-127",0.0490747728811182,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-127","93",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-127","93",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2860","exp200321_6_E03",360,0.0485923946187511,14.2645199109506,145.423744444333,690,8.0183392052539,60,0.0117998098197085,7.33129817637171,930,"E",3,"E03","exp200321","6",2,"VAN-128",0.174460119607128,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-128","88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-128","88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2861","exp200321_6_C06",360,0.0282335145582165,24.5505099668233,112.296511111333,870,6.24180347067035,60,0.0156830182005543,6.24180347067035,930,"C",6,"C06","exp200321","6",2,"VAN-129",0.325779066239683,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-129","39",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-129","39",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"39",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2862","exp200321_6_A01",330,0.0277498058073933,24.9784515744349,105.740344444333,870,6.19357156600747,60,0.0141765591486428,6.1772326461317,930,"A",3,"A01","exp200321","6",2,"VAN-129",0.917751600379972,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-129","39",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",3,"paired-invasive",NA,"VAN-129","39",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",3,"paired-invasive",NA,"39",0,NA,0,TRUE,0,1,FALSE,0,"Persistent",3,"paired-invasive",NA
"BPH2863","exp200321_6_B10",360,0.0243569271473094,28.4579075335664,95.8845111113334,870,5.53235010269902,60,0.0240276168774563,5.52783288957177,930,"B",10,"B10","exp200321","6",2,"VAN-130",0.0930537479094745,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-130","-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-130","-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2864","exp200321_6_B01",390,0.0246212664019305,28.1523772678727,94.1687444443334,810,5.876382444453,60,0.00801750537884363,5.77618910129687,930,"B",3,"B01","exp200321","6",2,"VAN-130",0.341556730280637,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-130","-",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",4,"paired-invasive",NA,"VAN-130","-",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",4,"paired-invasive",NA,"-",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",4,"paired-invasive",NA
"BPH2865","exp200321_6_B05",360,0.0288958462016934,23.9877792718638,100.757511111333,870,5.90791606069175,60,0.0043158398180138,5.89706355268694,930,"B",2,"B05","exp200321","6",2,"VAN-131",0.234660037785161,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-131","46",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-131","46",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2866","exp200321_6_F05",270,0.0292190131723375,23.7224705869316,120.870511111333,780,5.87938749137723,0,0.0163711828669071,5.7393281602779,930,"F",5,"F05","exp200321","6",2,"VAN-132",0.377583103435522,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-132","15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-132","15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2867","exp200321_6_A08",330,0.0278999100398984,24.8440650729234,105.498511111333,810,5.4719056520268,60,0.0219990291544063,5.36255349126369,930,"A",8,"A08","exp200321","6",2,"VAN-132",0.17643506832071,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-132","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-132","15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2869","exp200730_GP1_C02",300,0.0247266347623696,28.0324106867472,113.922292156706,930,6.2942566637484,0,0.0109818480478237,6.2942566637484,930,"C",2,"C02","exp200730","GP1",2,"VAN-134",0.365031604330532,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-134","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-134","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2872","exp200730_GP1_B08",285,0.0293953433902456,23.5809719621279,128.328029411532,930,6.1399787998044,0,0.0162718289734343,6.06785057459184,930,"B",7,"B08","exp200730","GP1",2,"VAN-137",0.211107177927166,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-137","-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-137","-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2873","exp200730_GP1_A04",270,0.0295087394608614,23.4965755429014,125.501529411532,930,6.17364648372929,15,0.0206730703994451,6.17364648372929,930,"A",9,"A04","exp200730","GP1",2,"VAN-137",0.390940926855889,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-137","-",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA,"VAN-137","-",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA,"-",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2876","exp200730_GP1_A02",270,0.0282890795886638,24.5045413563089,123.162083332857,885,5.88604899204041,0,0.0210012733734442,5.82347068375185,930,"A",4,"A02","exp200730","GP1",2,"VAN-140",0.412007124569989,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-140","78",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-140","78",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2877","exp200730_GP1_B11",270,0.0287100862222487,24.1429849842386,126.118766666357,840,6.04440676838967,0,0.018632798179565,5.91624690263402,930,"B",5,"B11","exp200730","GP1",2,"VAN-140",0.381123375744094,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-140","78",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-140","78",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2881","exp200730_GP1_B07",270,0.0292057393694329,23.7332522827826,120.912292156706,900,5.69720788946267,0,0.0116383511914477,5.69037233642771,930,"B",7,"B07","exp200730","GP1",2,"VAN-144",0.446222479271822,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-144","1756",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-144","1756",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"1756",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2882","exp200730_GP1_F03",255,0.0291727862723512,23.7602474045006,126.837529411532,765,5.86046471309357,15,0.018217222346588,5.73520720316029,930,"F",6,"F03","exp200730","GP1",2,"VAN-144",0.162623655574242,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-144","1756",1,NA,0,TRUE,0,12,FALSE,0,NA,127,"paired-colonising","hepT / era / Type I restriction modification DNA specificity domain protein / sraP / hypothetical protein / Phage terminase large subunit","VAN-144","1756",1,NA,0,TRUE,0,12,FALSE,0,NA,127,"paired-colonising","hepT / era / Type I restriction modification DNA specificity domain protein / sraP / hypothetical protein / Phage terminase large subunit","1756",1,NA,0,TRUE,0,12,FALSE,0,NA,127,"paired-colonising","hepT / era / Type I restriction modification DNA specificity domain protein / sraP / hypothetical protein / Phage terminase large subunit"
"BPH2883","exp200730_GP1_A10",300,0.0290046951088152,23.900191173972,119.952529411532,780,6.10513507464774,0,0.0182894018605965,6.04325839074417,930,"A",10,"A10","exp200730","GP1",2,"VAN-145",0.273790889313833,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-145","5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-145","5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2884","exp200730_GP1_A12",270,0.0277796720383542,24.9754848759685,120.564029411532,765,5.82976358230812,0,0.022013737922615,5.78893850620718,930,"A",11,"A12","exp200730","GP1",2,"VAN-145",0.270252369202591,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-145","5",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA,"VAN-145","5",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA,"5",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2887","exp200228_M1_A03",855,0.00498651028920992,139.011033691292,20.0372833333333,930,2.17378002948942,60,0.0148695664168527,2.17378002948942,930,"A",7,"A03","exp200228","M1",2,"VAN-148",0.622826589698599,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-148","45",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-148","45",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"45",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2888","exp200730_GP1_C08",255,0.02733643333657,25.356530967811,131.007029411532,720,6.53747184450307,0,0.0241867620994263,6.29967523911527,930,"C",9,"C08","exp200730","GP1",2,"VAN-148",0.196207978630296,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-148","45",1,NA,0,TRUE,0,0,FALSE,0,"Persistent",6,"paired-invasive",NA,"VAN-148","45",1,NA,0,TRUE,0,0,FALSE,0,"Persistent",6,"paired-invasive",NA,"45",1,NA,0,TRUE,0,0,FALSE,0,"Persistent",6,"paired-invasive",NA
"BPH2890","exp200730_GP1_A09",285,0.0273009516795958,25.3894556874076,128.580792156706,930,6.69181497782015,15,0.0153515450969715,6.69181497782015,930,"A",9,"A09","exp200730","GP1",2,"VAN-150",0.305914756040344,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-150","78",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-150","78",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2891","exp200730_GP1_E03",270,0.0270016704187585,25.6816961969664,134.492529411532,915,6.78969125459339,0,0.0187058317815118,6.6276878194969,930,"E",3,"E03","exp200730","GP1",2,"VAN-150",0.468972472625675,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-150","78",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-150","78",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2896","exp200228_M1_C10",510,0.00149553238400606,463.478549828003,7.45003333333334,900,0.595741550117218,90,0.00549594754074676,0.563219269198331,930,"C",9,"C10","exp200228","M1",2,"VAN-155",0.182357707085095,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-155","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-155","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2897","exp200730_GP1_C06",330,0.0256707220300592,27.0086155196874,109.393529411532,915,5.83419518227433,15,0.00500026884290804,5.81359245292685,930,"C",6,"C06","exp200730","GP1",2,"VAN-156",0.0170132792953352,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-156","34",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-156","34",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"34",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2898","exp200730_GP1_C03",330,0.0254531415950852,27.2366376191759,107.836029411532,930,5.75327133295896,30,0.0074235202734962,5.75262554389784,930,"C",3.5,"C03","exp200730","GP1",2,"VAN-156",0.73653781672705,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-156","34",0,NA,0,TRUE,0,0,FALSE,-0.5,"Persistent",3,"paired-invasive",NA,"VAN-156","34",0,NA,0,TRUE,0,0,FALSE,-0.5,"Persistent",3,"paired-invasive",NA,"34",0,NA,0,TRUE,0,0,FALSE,-0.5,"Persistent",3,"paired-invasive",NA
"BPH2902","exp200226_P2_B05",240,0.027344167080128,25.3489959496218,123.499911111,810,6.02323351092127,60,0.0118598393038784,5.94668644542786,930,"B",6,"B05","exp200226","P2",2,"VAN-160",0.0349332697200437,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-160","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-160","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2904","exp200226_P2_B03",270,0.0281952656943135,24.5838144628565,129.718377778,930,6.56852548060076,0,0.0161473031719826,6.56852548060076,930,"B",8,"B03","exp200226","P2",2,"VAN-160",0.0496621921921828,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-160","45",1,NA,0,TRUE,0,3,FALSE,0,NA,1,"paired-colonising","clfA / agrA / Nitroreductase family protein","VAN-160","45",1,NA,0,TRUE,0,3,FALSE,0,NA,1,"paired-colonising","clfA / agrA / Nitroreductase family protein","45",1,NA,0,TRUE,0,3,FALSE,0,NA,1,"paired-colonising","clfA / agrA / Nitroreductase family protein"
"BPH2907","exp200730_GP1_B10",330,0.0253511417153135,27.3511249453622,115.278029411532,930,6.30428193607636,0,0.016326093866659,6.30428193607636,930,"B",10,"B10","exp200730","GP1",2,"VAN-162",0.277085289071107,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-162","239",1,NA,0,FALSE,1,NA,FALSE,-0.5,"Relapse (on treatment)",27,"paired-invasive",NA,"VAN-162","239",1,NA,0,FALSE,1,NA,FALSE,-0.5,"Relapse (on treatment)",27,"paired-invasive",NA,"239",1,NA,0,FALSE,1,NA,FALSE,-0.5,"Relapse (on treatment)",27,"paired-invasive",NA
"BPH2922","exp200731_GP2_A03",360,0.0234184485384639,29.6148928352192,108.695344444667,930,6.43826043545444,60,0.0260276374819898,6.43826043545444,930,"A",7,"A03","exp200731","GP2",2,"VAN-176",0.4400734986524,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-176","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-176","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2923","exp200731_GP2_C10",375,0.0274073011177342,25.8000470669808,104.051068300686,930,6.23137794156922,45,0.0305694919115575,6.17405192245079,930,"C",9.5,"C10","exp200731","GP2",2.5,"VAN-176",0.428906985183254,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-176","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-176","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2924","exp200731_GP2_B02",315,0.0236767290363253,29.2875622733053,114.966344444667,900,6.55451576311216,60,0.0202655439285262,6.54108949839013,930,"B",3,"B02","exp200731","GP2",2,"VAN-176",0.188781703341991,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-176","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-176","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2925","exp200731_GP2_E08",450,0.0242599313340085,28.5781996078135,91.1555683006863,930,6.52504267960504,60,0.0309959080535911,6.52046332128823,930,"E",8,"E08","exp200731","GP2",2,"VAN-176",0.312854524374301,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-176","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-176","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2926","exp200731_GP2_A07",540,0.0195786849507213,35.4031530873789,64.5692921567059,930,5.55414926842701,60,0.0346024646812932,5.55414926842701,930,"A",7,"A07","exp200731","GP2",2,"VAN-176",0.660835667212488,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-176","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-176","1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2934","exp200228_M1_B02",675,0.0138302568892005,50.1183064731829,44.2367499998333,930,4.6595149615574,0,0.00954431036276762,4.6595149615574,930,"B",2.5,"B02","exp200228","M1",2,"VAN-184",0.998573129789063,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-184","291",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-184","291",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"291",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2938","exp200228_M1_E08",570,0.0149649138786172,46.3181536614358,62.9638333333333,930,5.26377447620196,30,0.0175664199645371,5.26377447620196,930,"E",8,"E08","exp200228","M1",2,"VAN-188",0.009,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-188","30",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-188","30",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2942","exp200226_P2_C06",210,0.0289869257010576,23.9124075353274,130.722911111,840,5.88502213437294,30,0.0142369349959511,5.6629120184549,930,"C",7,"C06","exp200226","P2",2,"VAN-192",0.103116439038594,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-192","5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-192","5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2943","exp200226_P2_C05",210,0.0286835699650469,24.1653037402456,133.139911111,930,6.17397658447199,0,0.0157263394317559,6.17397658447199,930,"C",6,"C05","exp200226","P2",2,"VAN-192",0.0398036849215412,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-192","5",0,NA,0,TRUE,0,0,FALSE,-0.5,"Relapse (after treatment)",65,"paired-invasive",NA,"VAN-192","5",0,NA,0,TRUE,0,0,FALSE,-0.5,"Relapse (after treatment)",65,"paired-invasive",NA,"5",0,NA,0,TRUE,0,0,FALSE,-0.5,"Relapse (after treatment)",65,"paired-invasive",NA
"BPH2946","exp200731_GP2_D09",465,0.0231001785209248,30.0063839729352,81.9897921567059,930,6.30401017583685,180,-0.00185071974744754,6.30401017583685,930,"D",9,"D09","exp200731","GP2",2,"VAN-195",0.133150927508505,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-195","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-195","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
