			Database Name	ODA											
THP1 casp1-/-	agrA	2	3	9	1	12	36	849	581	[829,563,869,601]	68	0.325084	1	68	979.956
THP1 casp1-/-	agrA	2	3	9	1	12	37	1343	589	[1321,574,1358,621]	50	0.331413	1	50	1051.2
THP1 casp1-/-	agrA	2	3	9	1	12	38	1195	609	[1181,580,1211,633]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	12	39	352	617	[318,589,394,648]	49	0.309514	2	49	692.755
THP1 casp1-/-	agrA	2	3	9	1	12	40	19	640	[1,614,41,705]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	12	41	1000	650	[983,633,1024,667]	110	0.352289	3	110	955.491
THP1 casp1-/-	agrA	2	3	9	1	12	42	1045	655	[1031,631,1059,674]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	12	43	40	667	[22,650,58,683]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	12	44	573	675	[558,660,592,693]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	12	45	1083	700	[1062,676,1104,729]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	12	46	557	704	[517,685,578,725]	33	0.331047	1	33	952.152
THP1 casp1-/-	agrA	2	3	9	1	12	47	352	760	[335,736,371,792]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	12	48	1327	763	[1309,752,1358,775]	34	0.308985	1	34	889.147
THP1 casp1-/-	agrA	2	3	9	1	12	49	302	788	[284,768,323,809]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	12	50	969	786	[945,768,987,808]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	12	51	326	825	[307,790,356,859]	106	0.361651	3	106	880.349
THP1 casp1-/-	agrA	2	3	9	1	12	52	166	833	[142,810,189,866]	27	0.308318	1	27	827
THP1 casp1-/-	agrA	2	3	9	1	12	53	421	838	[407,827,433,852]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	12	54	708	852	[690,833,728,881]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	12	55	399	878	[385,863,412,899]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	12	56	398	913	[376,897,416,939]	23	0.331601	1	23	1246.74
THP1 casp1-/-	agrA	2	3	9	1	12	57	100	953	[73,905,145,984]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	12	58	660	928	[633,906,690,976]	23	0.288808	1	23	1119.52
THP1 casp1-/-	agrA	2	3	9	1	12	59	794	922	[777,905,814,944]	27	0.307431	1	27	811.778
THP1 casp1-/-	agrA	2	3	9	1	12	60	522	930	[502,913,541,955]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	12	61	1055	958	[1034,931,1084,1000]	94	0.298722	2	94	1391.07
THP1 casp1-/-	agrA	2	3	9	1	12	62	259	985	[240,962,289,1007]	24	0.307704	1	24	1124.46
THP1 casp1-/-	agrA	2	3	9	1	12	63	1247	1005	[1227,988,1271,1022]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	12	64	69	408	[40,389,108,434]	26	0.339953	1	26	944.692
THP1 casp1-/-	agrA	2	3	9	1	12	65	700	562	[675,525,727,614]	131	0.338873	5	131	826.328
THP1 casp1-/-	agrA	2	3	9	1	12	66	262	698	[219,673,289,749]	81	0.316791	2	81	1056.88
THP1 casp1-/-	agrA	2	3	9	1	12	67	926	749	[901,708,967,777]	25	0.332408	1	25	922.6
THP1 casp1-/-	agrA	2	3	9	1	12	68	1241	725	[1213,697,1266,751]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	12	69	196	729	[151,708,236,750]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	12	70	796	863	[774,813,841,895]	30	0.291777	1	30	599.633
THP1 casp1-/-	agrA	2	3	9	1	12	71	985	924	[923,879,1004,958]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	12	72	743	1002	[695,940,775,1022]	164	0.339656	4	164	779.152
THP1 casp1-/-	agrA	2	3	9	1	13	1	231	437	[210,429,241,459]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	13	2	83	51	[41,31,103,87]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	13	3	374	66	[353,53,412,102]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	13	4	603	69	[572,55,631,82]	45	0.334356	1	45	1318.93
THP1 casp1-/-	agrA	2	3	9	1	13	5	531	92	[508,78,556,107]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	13	6	445	109	[383,86,472,161]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	13	7	1289	126	[1266,101,1313,164]	91	0.303764	2	91	1277.56
THP1 casp1-/-	agrA	2	3	9	1	13	8	293	135	[271,114,319,158]	86	0.337436	3	86	932.953
THP1 casp1-/-	agrA	2	3	9	1	13	9	589	146	[560,122,616,169]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	13	10	64	186	[46,167,86,206]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	13	11	1022	211	[969,169,1057,249]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	13	12	795	225	[771,202,816,261]	66	0.307237	2	66	917.333
THP1 casp1-/-	agrA	2	3	9	1	13	13	413	258	[395,243,428,276]	59	0.297682	2	59	1952.14
THP1 casp1-/-	agrA	2	3	9	1	13	14	1103	303	[1084,270,1121,374]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	13	15	15	377	[1,362,93,431]	52	0.444511	1	52	1229.94
THP1 casp1-/-	agrA	2	3	9	1	13	16	521	427	[478,365,608,519]	93	0.33033	3	93	629.183
THP1 casp1-/-	agrA	2	3	9	1	13	17	837	507	[796,489,861,537]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	13	18	331	555	[318,533,344,573]	69	0.321764	1	69	1571.65
THP1 casp1-/-	agrA	2	3	9	1	13	19	880	546	[869,534,892,559]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	13	20	672	620	[658,608,684,646]	57	0.333743	1	57	1602.84
THP1 casp1-/-	agrA	2	3	9	1	13	21	516	664	[493,642,538,688]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	13	22	17	686	[1,664,33,707]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	13	23	175	679	[163,667,188,696]	31	0.308156	1	31	750.129
THP1 casp1-/-	agrA	2	3	9	1	13	24	100	744	[80,724,118,779]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	13	25	252	886	[225,867,274,909]	85	0.316898	2	85	995.812
THP1 casp1-/-	agrA	2	3	9	1	13	26	223	921	[211,910,238,942]	30	0.294143	1	30	750.5
THP1 casp1-/-	agrA	2	3	9	1	13	27	328	67	[277,29,353,85]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	13	28	795	141	[770,123,817,162]	40	0.315024	2	40	699.9
THP1 casp1-/-	agrA	2	3	9	1	13	29	281	313	[242,282,297,335]	45	0.316824	1	45	1015.49
THP1 casp1-/-	agrA	2	3	9	1	13	30	273	390	[260,370,285,403]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	2	3	9	1	13	31	682	837	[668,817,697,854]	73	0.288515	1	73	1317.18
THP1 casp1-/-	agrA	2	3	9	1	13	32	710	859	[699,837,727,876]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	1	452	9	[412,1,485,17]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	2	864	10	[853,1,894,20]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	3	6	265	[1,243,17,317]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	4	11	636	[1,625,20,674]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	5	262	1011	[251,1002,305,1022]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	6	760	15	[727,1,793,34]	35	0.288235	1	35	643.2
THP1 casp1-/-	agrA	3	3	10	1	1	7	946	29	[892,9,971,50]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	8	1336	60	[1256,2,1358,96]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	9	28	49	[17,24,42,63]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	10	830	66	[802,32,872,92]	62	0.314433	2	62	738.371
THP1 casp1-/-	agrA	3	3	10	1	1	11	956	86	[926,50,979,115]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	12	14	90	[1,72,36,109]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	13	285	117	[252,90,351,126]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	14	511	154	[495,92,526,185]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	15	1176	113	[1159,97,1189,130]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	16	141	115	[123,99,165,135]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	17	1333	133	[1297,104,1357,153]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	18	760	133	[718,117,785,152]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	19	118	157	[97,129,142,189]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	20	13	150	[1,128,25,169]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	21	906	174	[893,130,917,229]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	22	1299	167	[1285,136,1333,226]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	23	1045	158	[1028,142,1069,173]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	24	1179	153	[1167,142,1190,169]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	25	807	166	[791,150,824,184]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	26	280	169	[266,155,297,186]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	27	1252	173	[1236,157,1269,189]	32	0.333769	1	32	783.313
THP1 casp1-/-	agrA	3	3	10	1	1	28	150	188	[138,176,163,205]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	29	243	205	[211,177,268,224]	28	0.326557	1	28	815.214
THP1 casp1-/-	agrA	3	3	10	1	1	30	487	227	[471,212,504,248]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	31	101	240	[75,219,121,262]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	32	1124	244	[1112,232,1138,259]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	33	180	276	[157,255,212,302]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	34	478	316	[419,276,510,341]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	35	726	311	[700,285,750,342]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	36	144	321	[130,305,158,336]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	37	971	320	[953,307,984,333]	45	0.282604	1	45	1209.73
THP1 casp1-/-	agrA	3	3	10	1	1	38	590	333	[575,319,606,348]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	39	824	345	[788,328,850,363]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	40	166	349	[143,331,195,371]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	41	1303	354	[1285,334,1318,383]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	42	226	354	[195,335,245,381]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	43	331	354	[321,341,340,386]	39	0.284462	1	39	834.282
THP1 casp1-/-	agrA	3	3	10	1	1	44	531	367	[503,347,552,387]	84	0.389133	1	84	908.202
THP1 casp1-/-	agrA	3	3	10	1	1	45	354	406	[333,384,378,422]	50	0.305	1	50	1146.6
THP1 casp1-/-	agrA	3	3	10	1	1	46	398	419	[359,395,415,450]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	47	505	424	[490,405,544,458]	31	0.291071	1	31	703.065
THP1 casp1-/-	agrA	3	3	10	1	1	48	1240	429	[1213,416,1266,448]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	49	720	440	[704,424,744,456]	46	0.41092	1	46	667.217
THP1 casp1-/-	agrA	3	3	10	1	1	50	870	442	[846,424,891,461]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	51	170	440	[147,428,232,468]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	52	1216	461	[1188,439,1239,483]	27	0.327714	1	27	832
THP1 casp1-/-	agrA	3	3	10	1	1	53	1347	461	[1333,450,1358,488]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	54	123	486	[89,456,144,520]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	55	579	491	[543,470,599,510]	41	0.364402	1	41	849.829
THP1 casp1-/-	agrA	3	3	10	1	1	56	1230	514	[1212,491,1245,537]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	57	84	515	[60,496,107,546]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	58	914	538	[881,510,949,568]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	59	812	529	[758,516,844,545]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	60	492	536	[476,519,508,554]	26	0.371181	1	26	687.808
THP1 casp1-/-	agrA	3	3	10	1	1	61	588	542	[572,517,604,571]	22	0.336753	1	22	685.545
THP1 casp1-/-	agrA	3	3	10	1	1	62	641	565	[624,526,668,582]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	63	117	555	[95,533,204,605]	32	0.303937	1	32	855.5
THP1 casp1-/-	agrA	3	3	10	1	1	64	952	558	[923,535,975,582]	90	0.364275	2	90	732.144
THP1 casp1-/-	agrA	3	3	10	1	1	65	1174	564	[1147,539,1199,587]	23	0.316416	1	23	729.261
THP1 casp1-/-	agrA	3	3	10	1	1	66	1294	562	[1275,547,1317,582]	26	0.336745	1	26	905.346
THP1 casp1-/-	agrA	3	3	10	1	1	67	1128	600	[1091,557,1159,638]	24	0.342817	1	24	694.542
THP1 casp1-/-	agrA	3	3	10	1	1	68	678	582	[662,566,694,601]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	69	861	638	[839,605,875,667]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	70	385	633	[367,616,404,651]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	71	439	633	[410,618,456,660]	35	0.281729	1	35	1513.46
THP1 casp1-/-	agrA	3	3	10	1	1	72	736	662	[699,618,765,687]	24	0.296135	1	24	601.833
THP1 casp1-/-	agrA	3	3	10	1	1	73	774	672	[755,635,816,703]	85	0.349051	2	85	704
THP1 casp1-/-	agrA	3	3	10	1	1	74	1163	661	[1144,650,1190,673]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	75	1131	704	[1111,684,1177,729]	92	0.323196	4	92	661.609
THP1 casp1-/-	agrA	3	3	10	1	1	76	1321	730	[1308,717,1358,751]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	77	186	753	[170,738,202,769]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	78	1231	787	[1213,768,1249,807]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	79	487	793	[477,781,499,809]	69	0.355396	1	69	1065.67
THP1 casp1-/-	agrA	3	3	10	1	1	80	199	807	[180,780,215,835]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	81	692	808	[671,789,713,829]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	82	118	819	[101,787,137,838]	75	0.301138	1	75	774.427
THP1 casp1-/-	agrA	3	3	10	1	1	83	277	809	[263,796,294,823]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	84	692	881	[666,861,712,911]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	85	59	968	[42,885,130,993]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	86	643	911	[622,887,670,936]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	87	433	918	[422,907,454,931]	72	0.309225	1	72	985.472
THP1 casp1-/-	agrA	3	3	10	1	1	88	387	951	[374,936,401,967]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	89	452	982	[422,962,491,1022]	31	0.283542	1	31	817.452
THP1 casp1-/-	agrA	3	3	10	1	1	90	893	978	[875,962,911,994]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	91	993	376	[974,362,1048,398]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	92	34	441	[1,401,77,496]	91	0.307638	2	91	851.275
THP1 casp1-/-	agrA	3	3	10	1	1	93	465	505	[437,478,480,520]	38	0.287895	1	38	823.184
THP1 casp1-/-	agrA	3	3	10	1	1	94	838	577	[818,559,868,603]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	95	779	604	[751,588,803,629]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	1	96	1048	661	[1012,633,1090,705]	23	0.348639	1	23	596.348
THP1 casp1-/-	agrA	3	3	10	1	1	97	250	906	[234,889,265,922]	69	0.321301	1	69	1127.62
THP1 casp1-/-	agrA	3	3	10	1	2	1	1328	82	[1321,1,1334,123]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	2	716	166	[692,134,750,191]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	3	9	878	[1,854,17,896]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	4	483	10	[433,1,519,33]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	5	907	12	[888,1,926,50]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	6	1005	36	[980,1,1049,55]	39	0.35126	1	39	624.487
THP1 casp1-/-	agrA	3	3	10	1	2	7	1159	49	[1143,31,1178,73]	35	0.291121	1	35	704.371
THP1 casp1-/-	agrA	3	3	10	1	2	8	283	54	[258,35,311,74]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	9	628	107	[575,94,662,121]	63	0.317686	2	63	638.54
THP1 casp1-/-	agrA	3	3	10	1	2	10	851	119	[830,100,871,139]	78	0.311526	2	78	782.462
THP1 casp1-/-	agrA	3	3	10	1	2	11	966	142	[919,121,989,163]	25	0.282573	1	25	456.56
THP1 casp1-/-	agrA	3	3	10	1	2	12	582	172	[552,152,604,190]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	13	1091	169	[1048,160,1154,185]	46	0.331069	1	46	789.587
THP1 casp1-/-	agrA	3	3	10	1	2	14	938	208	[918,183,958,243]	74	0.301596	2	74	969.095
THP1 casp1-/-	agrA	3	3	10	1	2	15	603	203	[584,186,621,222]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	16	860	211	[822,193,891,233]	53	0.371895	2	53	648.679
THP1 casp1-/-	agrA	3	3	10	1	2	17	264	244	[244,205,280,295]	75	0.318754	3	75	694.053
THP1 casp1-/-	agrA	3	3	10	1	2	18	809	254	[780,240,831,270]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	19	50	277	[32,257,76,298]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	20	449	291	[426,269,470,312]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	21	194	354	[167,335,217,375]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	22	628	368	[600,341,654,394]	84	0.311166	2	84	670.845
THP1 casp1-/-	agrA	3	3	10	1	2	23	788	396	[761,373,812,429]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	24	718	417	[699,400,733,435]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	25	760	439	[727,415,785,475]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	26	618	444	[593,418,662,477]	31	0.381849	1	31	744.226
THP1 casp1-/-	agrA	3	3	10	1	2	27	378	522	[342,458,414,553]	70	0.345947	3	70	841.143
THP1 casp1-/-	agrA	3	3	10	1	2	28	781	486	[752,461,813,538]	64	0.331399	2	64	788.172
THP1 casp1-/-	agrA	3	3	10	1	2	29	60	510	[34,485,86,544]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	30	851	542	[801,515,951,565]	67	0.288003	2	67	925.418
THP1 casp1-/-	agrA	3	3	10	1	2	31	133	551	[117,538,148,566]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	32	418	600	[402,584,436,632]	89	0.355412	3	89	751.775
THP1 casp1-/-	agrA	3	3	10	1	2	33	286	771	[269,754,310,795]	61	0.381412	1	61	1076.77
THP1 casp1-/-	agrA	3	3	10	1	2	34	474	1010	[449,998,501,1022]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	35	977	19	[924,2,1021,37]	65	0.287575	2	65	789.831
THP1 casp1-/-	agrA	3	3	10	1	2	36	692	53	[673,9,713,94]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	37	1052	140	[1025,115,1095,171]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	38	893	152	[873,130,920,174]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	39	1265	207	[1245,181,1289,238]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	40	382	288	[332,253,411,310]	16	0.327188	1	16	466.063
THP1 casp1-/-	agrA	3	3	10	1	2	41	849	301	[829,263,884,324]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	42	428	524	[411,495,448,550]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	43	719	567	[680,547,746,594]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	44	580	678	[553,652,611,708]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	45	169	770	[151,751,188,794]	61	0.326311	2	61	713.295
THP1 casp1-/-	agrA	3	3	10	1	2	46	1078	933	[1052,910,1106,957]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	2	47	417	989	[382,963,440,1015]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	1	1342	807	[1334,795,1358,862]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	2	505	10	[483,1,518,53]	48	0.311727	1	48	767.25
THP1 casp1-/-	agrA	3	3	10	1	3	3	781	11	[770,1,795,23]	67	0.295862	1	67	757.403
THP1 casp1-/-	agrA	3	3	10	1	3	4	950	20	[913,1,995,60]	29	0.370995	1	29	854.069
THP1 casp1-/-	agrA	3	3	10	1	3	5	1021	12	[1010,1,1043,24]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	6	1161	22	[1125,2,1179,58]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	7	1240	14	[1222,1,1296,45]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	8	847	55	[827,40,860,83]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	9	1346	56	[1334,43,1358,77]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	10	467	108	[445,91,486,135]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	11	1313	113	[1278,95,1358,130]	36	0.32621	1	36	903
THP1 casp1-/-	agrA	3	3	10	1	3	12	1267	165	[1202,116,1306,195]	21	0.327015	1	21	737.524
THP1 casp1-/-	agrA	3	3	10	1	3	13	970	164	[954,145,999,208]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	14	728	173	[705,154,750,196]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	15	1192	173	[1176,152,1212,188]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	16	1120	184	[1068,166,1136,244]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	17	535	186	[521,168,549,216]	22	0.366135	1	22	819.364
THP1 casp1-/-	agrA	3	3	10	1	3	18	360	252	[331,207,384,291]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	19	698	222	[676,205,721,240]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	20	14	224	[1,210,44,263]	50	0.309417	1	50	1164.62
THP1 casp1-/-	agrA	3	3	10	1	3	21	441	238	[420,228,455,250]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	22	493	249	[470,225,516,273]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	23	1211	254	[1195,234,1272,287]	22	0.319807	1	22	592
THP1 casp1-/-	agrA	3	3	10	1	3	24	1129	270	[1098,249,1170,291]	21	0.338465	1	21	799.524
THP1 casp1-/-	agrA	3	3	10	1	3	25	964	272	[947,249,981,299]	27	0.334529	1	27	812.481
THP1 casp1-/-	agrA	3	3	10	1	3	26	1133	314	[1116,287,1153,336]	87	0.331279	2	87	1128.64
THP1 casp1-/-	agrA	3	3	10	1	3	27	807	321	[789,304,825,342]	114	0.331988	4	114	729.351
THP1 casp1-/-	agrA	3	3	10	1	3	28	498	328	[478,307,522,352]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	29	652	357	[632,334,707,378]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	30	1296	368	[1277,345,1315,385]	37	0.309945	1	37	1684.19
THP1 casp1-/-	agrA	3	3	10	1	3	31	398	446	[356,412,416,469]	59	0.309709	2	59	1122.2
THP1 casp1-/-	agrA	3	3	10	1	3	32	466	454	[440,430,500,480]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	33	1232	503	[1211,483,1246,523]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	34	185	514	[158,487,215,546]	137	0.347899	2	137	1541.93
THP1 casp1-/-	agrA	3	3	10	1	3	35	1158	503	[1143,490,1172,521]	0	NaN	0	0	NaN
THP1 casp1-/-	agrA	3	3	10	1	3	36	743	567	[714,513,763,602]	0	NaN	0	0	NaN
